,Formation,Well Name,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS,rollavg_PE,grad_PE,rollavg_GR,grad_GR,rollavg_PHIND,grad_PHIND,rollavg_ILD_log10,grad_ILD_log10,rollavg_DeltaPHI,grad_DeltaPHI,Facies
205,B2 LM,STUART,2910.5,14.843,0.809,-1.6,7.7,4.351,2,0.815,3.973300000000001,-0.0860000000000003,38.12719999999996,2.0970000000000013,14.944999999999993,-1.4999999999999991,0.6804000000000008,0.02200000000000002,0.2500000000000026,-0.40000000000000013,8
206,B2 LM,STUART,2911.0,17.087,0.8059999999999999,-1.0,6.8,4.242,2,0.778,4.0723,-0.10899999999999999,32.02909999999996,2.2439999999999998,13.814999999999994,-0.9000000000000004,0.6996000000000009,-0.0030000000000001137,-0.34999999999999737,0.6000000000000001,8
207,B2 LM,STUART,2911.5,17.977,0.765,0.3,6.45,4.105,2,0.741,4.1653,-0.13699999999999957,26.52599999999996,0.8900000000000006,12.449999999999994,-0.34999999999999964,0.7169000000000008,-0.040999999999999925,-0.5599999999999974,1.3,8
208,B2 LM,STUART,2912.0,18.834,0.701,-0.1,7.15,4.279,2,0.7040000000000001,4.263,0.1739999999999995,21.944999999999958,0.8569999999999993,10.929999999999996,0.7000000000000002,0.7327000000000007,-0.06400000000000006,-0.7399999999999973,-0.4,8
209,B2 LM,STUART,2912.5,19.258,0.644,0.4,7.4,4.669,2,0.667,4.3748,0.3899999999999997,18.89069999999996,0.4239999999999995,9.589999999999996,0.25,0.7433000000000007,-0.05699999999999994,-0.6999999999999973,0.5,8
210,B2 LM,STUART,2913.0,19.062,0.61,0.6,7.8,5.19,2,0.63,4.4978,0.5210000000000008,17.20319999999996,-0.19599999999999795,8.689999999999996,0.39999999999999947,0.7415000000000006,-0.03400000000000003,-0.3599999999999974,0.19999999999999996,8
211,B2 LM,STUART,2913.5,18.637999999999998,0.6,1.8,7.6,5.527,2,0.593,4.605099999999999,0.33699999999999974,16.64669999999996,-0.42400000000000304,8.214999999999996,-0.20000000000000018,0.7272000000000005,-0.010000000000000009,-0.14999999999999739,1.2000000000000002,8
212,B2 LM,STUART,2914.0,19.462,0.598,3.4,6.8,6.321000000000001,2,0.556,4.771499999999999,0.7940000000000005,16.99429999999996,0.8240000000000016,7.744999999999996,-0.7999999999999998,0.7093000000000005,-0.0020000000000000018,0.21000000000000263,1.5999999999999999,8
213,B2 LM,STUART,2914.5,19.552,0.581,3.1,6.95,6.16,2,0.519,4.928099999999999,-0.16100000000000048,17.745899999999956,0.08999999999999986,7.384999999999996,0.15000000000000036,0.6901000000000005,-0.017000000000000015,0.5700000000000026,-0.2999999999999998,8
214,B2 LM,STUART,2915.0,20.653000000000002,0.529,0.9,8.65,5.865,2,0.48100000000000004,5.070899999999999,-0.29499999999999993,18.536599999999957,1.1010000000000026,7.3299999999999965,1.7000000000000002,0.6643000000000006,-0.051999999999999935,0.7800000000000027,-2.2,8
215,B2 LM,STUART,2915.5,23.371,0.45,-1.0,11.3,5.315,2,0.444,5.167299999999999,-0.5499999999999998,19.38939999999996,2.7179999999999964,7.689999999999996,2.6500000000000004,0.6284000000000005,-0.07900000000000001,0.8400000000000027,-1.9,8
216,B2 LM,STUART,2916.0,25.468000000000004,0.391,-1.3,13.75,4.918,2,0.40700000000000003,5.234899999999999,-0.39700000000000024,20.227499999999957,2.097000000000005,8.384999999999996,2.4499999999999993,0.5869000000000005,-0.059,0.8100000000000026,-0.30000000000000004,9
217,B2 LM,STUART,2916.5,26.291999999999998,0.377,-2.3,14.85,4.521,2,0.37,5.276499999999999,-0.39700000000000024,21.05899999999996,0.8239999999999945,9.224999999999996,1.0999999999999996,0.5481000000000005,-0.014000000000000012,0.5500000000000027,-0.9999999999999998,9
218,B2 LM,STUART,2917.0,27.736,0.41100000000000003,-3.6,14.1,4.4430000000000005,2,0.33299999999999996,5.292899999999999,-0.0779999999999994,21.949199999999955,1.4440000000000026,9.919999999999995,-0.75,0.5191000000000006,0.03400000000000003,0.20000000000000268,-1.3000000000000003,9
219,B2 LM,STUART,2917.5,29.784000000000002,0.48200000000000004,-3.1,11.85,4.3469999999999995,2,0.29600000000000004,5.260699999999999,-0.09600000000000097,23.001799999999953,2.048000000000002,10.364999999999993,-2.25,0.5029000000000006,0.07100000000000001,-0.14999999999999733,0.5,9
220,B2 LM,STUART,2918.0,31.041,0.578,-2.2,9.4,4.416,2,0.259,5.1833,0.06900000000000084,24.199699999999957,1.256999999999998,10.524999999999995,-2.4499999999999993,0.49970000000000053,0.09599999999999992,-0.42999999999999733,0.8999999999999999,9
221,B2 LM,STUART,2918.5,30.837,0.6829999999999999,-0.4,7.4,4.394,2,0.222,5.069999999999999,-0.02200000000000024,25.419599999999953,-0.20400000000000063,10.504999999999995,-2.0,0.5080000000000006,0.10499999999999998,-0.6499999999999974,1.8000000000000003,9
222,B2 LM,STUART,2919.0,32.64,0.807,1.0,5.6,4.343,2,0.185,4.872199999999999,-0.051000000000000156,26.73739999999996,1.8030000000000008,10.384999999999994,-1.8000000000000007,0.5289000000000006,0.12400000000000011,-0.8899999999999973,1.4,8
223,B2 LM,STUART,2919.5,33.571,0.9420000000000001,1.6,4.5,4.086,2,0.14800000000000002,4.6648,-0.2569999999999997,28.139299999999956,0.9309999999999974,10.139999999999995,-1.0999999999999996,0.5650000000000006,0.135,-1.0399999999999974,0.6000000000000001,8
224,B2 LM,STUART,2920.0,39.56,1.003,1.9,4.55,3.8110000000000004,2,0.111,4.4594,-0.2749999999999999,30.029999999999955,5.989000000000004,9.729999999999993,0.04999999999999982,0.6124000000000006,0.06099999999999983,-0.9399999999999974,0.2999999999999998,6
225,B2 LM,STUART,2920.5,47.475,0.9309999999999999,1.5,6.15,3.625,2,0.07400000000000001,4.2904,-0.1860000000000004,32.44039999999996,7.914999999999999,9.214999999999995,1.6000000000000005,0.6605000000000005,-0.07199999999999995,-0.6899999999999974,-0.3999999999999999,6
226,B2 LM,STUART,2921.0,56.443000000000005,0.821,2.3,8.05,3.3930000000000002,2,0.037000000000000005,4.1379,-0.23199999999999976,35.53789999999996,8.968000000000004,8.644999999999994,1.9000000000000004,0.7035000000000006,-0.10999999999999999,-0.3299999999999974,0.7999999999999998,6
227,B3 SH,STUART,2921.5,64.79899999999999,0.7509999999999999,3.4,9.6,3.12,1,1.0,3.9977999999999994,-0.27300000000000013,39.388599999999954,8.355999999999987,8.119999999999994,1.549999999999999,0.7409000000000006,-0.07000000000000006,0.24000000000000257,1.1,3
228,B3 SH,STUART,2922.0,69.72,0.711,3.0,12.4,3.03,1,0.95,3.8564999999999996,-0.0900000000000003,43.586999999999954,4.9210000000000065,7.949999999999996,2.8000000000000007,0.7709000000000005,-0.039999999999999925,0.9000000000000025,-0.3999999999999999,3
229,B3 SH,STUART,2922.5,72.51100000000001,0.637,3.5,16.35,2.984,1,0.9,3.7201999999999997,-0.04599999999999982,47.85969999999996,2.791000000000011,8.399999999999997,3.950000000000001,0.7864000000000005,-0.07399999999999995,1.5600000000000025,0.5,3
230,B3 SH,STUART,2923.0,74.69800000000001,0.525,5.4,20.8,2.915,1,0.85,3.570099999999999,-0.06899999999999995,52.22539999999996,2.1869999999999976,9.539999999999996,4.449999999999999,0.7811000000000005,-0.11199999999999999,2.3200000000000025,1.9000000000000004,3
231,B3 SH,STUART,2923.5,74.69800000000001,0.525,5.4,20.8,2.915,1,0.85,3.4221999999999992,0.0,56.61149999999996,0.0,10.879999999999995,0.0,0.7653000000000004,0.0,2.900000000000002,0.0,3
232,B3 SH,STUART,2924.0,73.425,0.45799999999999996,5.2,21.6,2.92,1,0.8,3.279899999999999,0.004999999999999893,60.689999999999955,-1.2730000000000103,12.479999999999995,0.8000000000000007,0.7304000000000004,-0.06700000000000006,3.3200000000000025,-0.20000000000000018,3
233,B3 SH,STUART,2924.5,71.328,0.486,3.1,17.35,2.995,1,0.75,3.170799999999999,0.07500000000000018,64.46569999999994,-2.096999999999994,13.764999999999995,-4.25,0.6848000000000003,0.028000000000000025,3.4700000000000024,-2.1,2
234,B3 SH,STUART,2925.0,68.937,0.5870000000000001,4.1,13.25,3.122,1,0.7,3.101899999999999,0.12699999999999978,67.40339999999995,-2.3910000000000053,14.634999999999994,-4.100000000000001,0.6432000000000003,0.10100000000000009,3.6900000000000026,0.9999999999999996,2
235,B3 SH,STUART,2925.5,66.562,0.6709999999999999,1.3,13.25,3.2430000000000003,1,0.65,3.0636999999999994,0.12100000000000044,69.31209999999994,-2.375,15.344999999999994,0.0,0.6172000000000003,0.08399999999999985,3.6700000000000026,-2.8,2
236,B3 SH,STUART,2926.0,64.63600000000001,0.6629999999999999,3.2,13.3,3.324,1,0.6,3.056799999999999,0.08099999999999952,70.13139999999994,-1.9259999999999877,15.869999999999994,0.05000000000000071,0.6014000000000004,-0.008000000000000007,3.760000000000003,1.9000000000000001,2
237,B3 SH,STUART,2926.5,66.619,0.625,4.0,13.6,3.33,1,0.55,3.077799999999999,0.006000000000000227,70.31339999999994,1.9829999999999899,16.269999999999992,0.29999999999999893,0.5888000000000003,-0.03799999999999992,3.820000000000003,0.7999999999999998,2
238,B3 SH,STUART,2927.0,66.619,0.625,4.0,13.6,3.33,1,0.55,3.107799999999999,0.0,70.00329999999994,0.0,16.389999999999993,0.0,0.5802000000000003,0.0,3.920000000000003,0.0,2
239,B3 SH,STUART,2927.5,65.624,0.635,3.2,12.4,3.3089999999999997,1,0.5,3.1402999999999985,-0.02100000000000035,69.31459999999996,-0.9950000000000045,15.994999999999994,-1.1999999999999993,0.5800000000000003,0.010000000000000009,3.8900000000000032,-0.7999999999999998,2
240,B3 SH,STUART,2928.0,65.322,0.68,3.3,9.65,3.315,1,0.45,3.180299999999998,0.006000000000000227,68.37699999999995,-0.3019999999999925,14.879999999999992,-2.75,0.5955000000000001,0.04500000000000004,3.6800000000000033,0.09999999999999964,2
241,B3 SH,STUART,2928.5,67.035,0.7070000000000001,2.4,8.6,3.2319999999999998,1,0.4,3.2119999999999984,-0.08300000000000018,67.61069999999995,1.7129999999999939,13.659999999999991,-1.0500000000000007,0.6137000000000001,0.027000000000000024,3.3800000000000034,-0.8999999999999999,2
242,B3 SH,STUART,2929.0,68.194,0.693,3.0,8.8,3.157,1,0.35,3.2356999999999987,-0.07499999999999973,67.08759999999995,1.159000000000006,12.379999999999992,0.20000000000000107,0.6372000000000001,-0.014000000000000123,3.1600000000000033,0.6000000000000001,2
243,B3 SH,STUART,2929.5,69.149,0.6459999999999999,3.0,10.4,3.034,1,0.3,3.2395999999999985,-0.12300000000000022,66.86969999999995,0.9549999999999983,11.684999999999993,1.5999999999999996,0.6532000000000001,-0.04700000000000004,3.1500000000000035,0.0,2
244,B3 SH,STUART,2930.0,72.20100000000001,0.588,3.2,13.2,3.052,1,0.25,3.232599999999999,0.018000000000000238,67.19609999999996,3.0520000000000067,11.679999999999993,2.799999999999999,0.6533000000000001,-0.05799999999999994,3.0600000000000036,0.20000000000000018,2
245,B3 SH,STUART,2930.5,73.77600000000001,0.542,4.4,16.0,3.1319999999999997,1,0.2,3.221499999999998,0.07999999999999963,67.91749999999996,1.5750000000000028,11.954999999999993,2.8000000000000007,0.6404000000000001,-0.04599999999999993,3.3700000000000037,1.2000000000000002,2
246,B3 SH,STUART,2931.0,72.609,0.525,5.5,17.55,3.31,1,0.15,3.2200999999999986,0.17800000000000038,68.71479999999997,-1.1670000000000158,12.379999999999994,1.5500000000000007,0.6266,-0.017000000000000015,3.6000000000000036,1.0999999999999996,2
247,B3 SH,STUART,2931.5,66.86399999999999,0.55,5.3,16.55,3.625,1,0.1,3.2495999999999987,0.31499999999999995,68.73929999999997,-5.7450000000000045,12.674999999999994,-1.0,0.6191000000000001,0.025000000000000022,3.730000000000003,-0.20000000000000018,2
248,B3 SH,STUART,2932.0,53.702,0.62,5.7,13.75,4.003,1,0.05,3.316899999999999,0.3780000000000001,67.44759999999997,-13.161999999999992,12.689999999999994,-2.8000000000000007,0.6186,0.06999999999999995,3.9000000000000035,0.40000000000000036,2
249,B3 LM,STUART,2932.5,40.474000000000004,0.713,4.7,11.15,4.2780000000000005,2,1.0,3.4137999999999993,0.27500000000000036,64.93259999999997,-13.227999999999994,12.564999999999994,-2.5999999999999996,0.6264000000000001,0.09299999999999997,4.050000000000003,-1.0,8
250,B3 LM,STUART,2933.0,28.12,0.774,2.2,10.5,4.537,2,0.9,3.535999999999999,0.25899999999999945,61.21239999999997,-12.354000000000003,12.649999999999995,-0.6500000000000004,0.6358000000000001,0.061000000000000054,3.940000000000004,-2.5,8
251,B3 LM,STUART,2933.5,20.213,0.769,-1.1,10.95,4.6819999999999995,2,0.8,3.6809999999999996,0.14499999999999957,56.530199999999965,-7.907,12.884999999999994,0.4499999999999993,0.6420000000000001,-0.0050000000000000044,3.5900000000000043,-3.3000000000000003,8
252,B3 LM,STUART,2934.0,19.192999999999998,0.732,-1.0,11.1,4.546,2,0.7,3.8198999999999996,-0.13599999999999923,51.63009999999997,-1.0200000000000031,13.114999999999991,0.15000000000000036,0.6459000000000003,-0.03700000000000003,3.190000000000004,0.10000000000000009,8
253,B3 LM,STUART,2934.5,20.449,0.6990000000000001,-0.7,10.65,4.386,2,0.6,3.9551000000000003,-0.16000000000000014,46.760099999999966,1.2560000000000038,13.139999999999992,-0.4499999999999993,0.6512000000000002,-0.03299999999999992,2.8200000000000043,0.30000000000000004,8
254,B3 LM,STUART,2935.0,21.355,0.679,-0.1,9.95,4.28,2,0.5,4.0779000000000005,-0.10599999999999987,41.675499999999964,0.9059999999999988,12.814999999999992,-0.7000000000000011,0.6603000000000002,-0.020000000000000018,2.490000000000004,0.6,8
255,B3 LM,STUART,2935.5,21.641,0.6679999999999999,1.3,8.95,4.221,2,0.4,4.1868,-0.05900000000000016,36.46199999999997,0.2859999999999978,12.10999999999999,-1.0,0.6729000000000003,-0.01100000000000012,2.180000000000004,1.4000000000000001,8
256,B3 LM,STUART,2936.0,24.203000000000003,0.653,2.6,8.3,4.099,2,0.3,4.2657,-0.12199999999999989,31.621399999999966,2.5620000000000047,11.184999999999992,-0.6499999999999986,0.6857000000000003,-0.014999999999999902,1.8900000000000041,1.3,8
257,B3 LM,STUART,2936.5,34.574,0.613,2.4,9.0,3.66,2,0.2,4.2692,-0.43900000000000006,28.39239999999997,10.370999999999995,10.429999999999993,0.6999999999999993,0.6920000000000003,-0.040000000000000036,1.6000000000000039,-0.20000000000000018,8
258,B3 LM,STUART,2937.0,45.231,0.5479999999999999,2.3,10.45,3.4960000000000004,2,0.1,4.2185,-0.1639999999999997,27.54529999999997,10.657000000000004,10.099999999999993,1.4499999999999993,0.6848000000000003,-0.06500000000000006,1.260000000000004,-0.10000000000000009,8
259,B4 SH,STUART,2937.5,56.427,0.498,2.9,11.35,3.338,1,1.0,4.124499999999999,-0.15800000000000036,29.14059999999997,11.195999999999998,10.119999999999992,0.9000000000000004,0.6633000000000002,-0.04999999999999993,1.080000000000004,0.6000000000000001,3
260,B4 SH,STUART,2938.0,67.06,0.504,1.7,11.65,3.135,1,0.9440000000000001,3.9842999999999997,-0.2030000000000003,33.03459999999997,10.633000000000003,10.234999999999992,0.3000000000000007,0.6363000000000002,0.006000000000000005,1.030000000000004,-1.2,2
261,B4 SH,STUART,2938.5,70.83800000000001,0.5579999999999999,2.0,10.8,3.012,1,0.889,3.8172999999999995,-0.12299999999999978,38.09709999999997,3.778000000000006,10.219999999999992,-0.8499999999999996,0.6152000000000002,0.05399999999999994,1.3400000000000039,0.30000000000000004,2
262,B4 SH,STUART,2939.0,69.932,0.612,3.3,10.05,3.0660000000000003,1,0.833,3.6693,0.05400000000000027,43.17099999999998,-0.9060000000000059,10.114999999999991,-0.75,0.6032000000000002,0.05400000000000005,1.7700000000000038,1.2999999999999998,2
263,B4 SH,STUART,2939.5,74.52600000000001,0.633,4.1,10.25,3.109,1,0.778,3.5416,0.042999999999999705,48.57869999999998,4.594000000000008,10.074999999999992,0.1999999999999993,0.5966000000000002,0.02100000000000002,2.250000000000004,0.7999999999999998,2
264,B4 SH,STUART,2940.0,77.611,0.626,5.0,11.0,3.063,1,0.722,3.4198999999999997,-0.04599999999999982,54.204299999999975,3.0849999999999937,10.17999999999999,0.75,0.5913000000000002,-0.007000000000000006,2.7600000000000042,0.9000000000000004,2
265,B4 SH,STUART,2940.5,78.59,0.605,5.9,11.55,3.092,1,0.667,3.3069999999999995,0.028999999999999915,59.899199999999986,0.9789999999999992,10.43999999999999,0.5500000000000007,0.5850000000000002,-0.02100000000000002,3.2200000000000046,0.9000000000000004,2
266,B4 SH,STUART,2941.0,76.729,0.591,5.7,11.95,3.051,1,0.611,3.202199999999999,-0.040999999999999925,65.1518,-1.8610000000000042,10.80499999999999,0.3999999999999986,0.5788000000000002,-0.014000000000000012,3.5300000000000047,-0.20000000000000018,2
267,B4 SH,STUART,2941.5,74.11,0.608,3.7,10.95,3.07,1,0.556,3.1431999999999993,0.018999999999999684,69.1054,-2.6189999999999998,10.999999999999991,-1.0,0.5783000000000001,0.017000000000000015,3.660000000000005,-2.0,2
268,B4 SH,STUART,2942.0,66.407,0.653,2.2,9.6,2.997,1,0.5,3.0932999999999984,-0.07299999999999995,71.223,-7.703000000000003,10.91499999999999,-1.3499999999999996,0.5888000000000002,0.04500000000000004,3.6500000000000057,-1.5,2
269,B4 SH,STUART,2942.5,64.081,0.693,1.4,8.6,3.093,1,0.444,3.068799999999998,0.09600000000000009,71.9884,-2.3259999999999934,10.63999999999999,-1.0,0.6083000000000001,0.039999999999999925,3.5000000000000058,-0.8000000000000003,2
270,B4 SH,STUART,2943.0,65.885,0.705,0.9,8.55,3.1060000000000003,1,0.389,3.0658999999999983,0.013000000000000345,71.8709,1.804000000000002,10.32999999999999,-0.049999999999998934,0.6284000000000001,0.01200000000000001,3.4200000000000053,-0.4999999999999999,2
271,B4 SH,STUART,2943.5,70.29899999999999,0.696,1.4,9.0,3.085,1,0.33299999999999996,3.0731999999999986,-0.02100000000000035,71.81700000000001,4.413999999999987,10.14999999999999,0.4499999999999993,0.6422000000000001,-0.009000000000000008,3.360000000000005,0.4999999999999999,2
272,B4 SH,STUART,2944.0,70.29899999999999,0.696,1.4,9.0,3.085,1,0.33299999999999996,3.0750999999999986,0.0,71.8537,0.0,10.044999999999991,0.0,0.6506000000000001,0.0,3.170000000000005,0.0,2
273,B4 SH,STUART,2944.5,74.551,0.677,3.1,9.65,3.0660000000000003,1,0.278,3.0707999999999984,-0.018999999999999684,71.85620000000002,4.2520000000000095,9.98499999999999,0.6500000000000004,0.655,-0.018999999999999906,3.0700000000000047,1.7000000000000002,2
274,B4 SH,STUART,2945.0,79.65899999999999,0.643,3.4,12.5,2.9019999999999997,1,0.222,3.0546999999999986,-0.1640000000000006,72.061,5.10799999999999,10.134999999999991,2.8499999999999996,0.6567,-0.03400000000000003,2.9100000000000046,0.2999999999999998,2
275,B4 SH,STUART,2945.5,80.402,0.573,-2.8,19.3,2.9819999999999998,1,0.16699999999999998,3.043699999999999,0.08000000000000007,72.24220000000001,0.7430000000000092,10.909999999999991,6.800000000000001,0.6534999999999999,-0.07000000000000006,2.040000000000004,-6.199999999999999,2
276,B4 SH,STUART,2946.0,74.649,0.483,-0.5,23.95,3.14,1,0.111,3.052599999999999,0.15800000000000036,72.03420000000001,-5.753,12.109999999999989,4.649999999999999,0.6426999999999998,-0.08999999999999997,1.4200000000000041,2.3,2
277,B4 SH,STUART,2946.5,63.428999999999995,0.461,0.2,24.2,3.3939999999999997,1,0.055999999999999994,3.0849999999999986,0.25399999999999956,70.96610000000001,-11.220000000000006,13.434999999999992,0.25,0.6279999999999999,-0.021999999999999964,1.0700000000000043,0.7,3
278,B4 LM,STUART,2947.0,47.916000000000004,0.598,-7.6,18.9,3.762,2,1.0,3.161499999999999,0.3680000000000003,69.117,-15.512999999999991,14.364999999999991,-5.300000000000001,0.6224999999999998,0.13699999999999996,0.09000000000000422,-7.8,8
279,B4 LM,STUART,2947.5,32.469,0.912,-1.4,9.8,4.314,2,0.929,3.2835999999999985,0.552,65.95580000000001,-15.447000000000003,14.484999999999994,-9.099999999999998,0.6443999999999999,0.31400000000000006,-0.18999999999999578,6.199999999999999,8
280,B4 LM,STUART,2948.0,20.718000000000004,1.222,-2.9,7.85,4.863,2,0.857,3.459299999999998,0.5490000000000004,61.43910000000001,-11.750999999999998,14.414999999999992,-1.950000000000001,0.6960999999999998,0.30999999999999994,-0.5699999999999958,-1.5,8
281,B4 LM,STUART,2948.5,15.015,1.2329999999999999,-1.6,6.4,4.813,2,0.7859999999999999,3.6320999999999986,-0.05000000000000071,55.910700000000006,-5.703000000000003,14.154999999999992,-1.4499999999999993,0.7497999999999999,0.010999999999999899,-0.8699999999999959,1.2999999999999998,8
282,B4 LM,STUART,2949.0,14.084000000000001,1.084,-1.1,6.55,4.644,2,0.7140000000000001,3.787999999999998,-0.1689999999999996,50.28920000000001,-0.9309999999999992,13.909999999999993,0.14999999999999947,0.7886,-0.1489999999999998,-1.1199999999999959,0.5,8
283,B4 LM,STUART,2949.5,15.937000000000001,0.9620000000000001,-0.4,7.4,4.6339999999999995,2,0.643,3.944799999999998,-0.010000000000000675,44.427800000000005,1.8529999999999998,13.684999999999993,0.8500000000000005,0.8170999999999999,-0.122,-1.4699999999999958,0.7000000000000001,8
284,B4 LM,STUART,2950.0,19.348,0.9009999999999999,-1.0,7.9,4.545,2,0.5710000000000001,4.109099999999998,-0.08899999999999952,38.39670000000001,3.410999999999998,13.224999999999994,0.5,0.8428999999999999,-0.061000000000000165,-1.909999999999996,-0.6,8
285,B4 LM,STUART,2950.5,21.469,0.9059999999999999,-1.1,6.75,4.5760000000000005,2,0.5,4.268499999999998,0.031000000000000583,32.50340000000001,2.121000000000002,11.969999999999995,-1.1500000000000004,0.8761999999999999,0.0050000000000000044,-1.739999999999996,-0.10000000000000009,8
286,B4 LM,STUART,2951.0,22.587,0.9690000000000001,-1.4,5.5,4.527,2,0.429,4.407199999999998,-0.04900000000000038,27.29720000000001,1.1179999999999986,10.124999999999995,-1.25,0.9247999999999997,0.06300000000000017,-1.8299999999999959,-0.2999999999999998,8
287,B4 LM,STUART,2951.5,25.721,1.079,-0.9,4.45,4.512,2,0.35700000000000004,4.518999999999998,-0.015000000000000568,23.52640000000001,3.1340000000000003,8.149999999999995,-1.0499999999999998,0.9865999999999998,0.10999999999999988,-1.9399999999999955,0.4999999999999999,8
288,B4 LM,STUART,2952.0,29.45,1.2,0.0,4.0,4.437,2,0.28600000000000003,4.586499999999998,-0.07499999999999929,21.67980000000001,3.728999999999999,6.659999999999994,-0.4500000000000002,1.0467999999999997,0.121,-1.1799999999999957,0.9,8
289,B4 LM,STUART,2952.5,36.313,1.169,-3.3,6.95,3.97,2,0.214,4.552099999999998,-0.4670000000000001,22.06420000000001,6.863000000000003,6.374999999999995,2.95,1.0724999999999996,-0.030999999999999917,-1.3699999999999954,-3.3,8
290,B4 LM,STUART,2953.0,49.49100000000001,0.909,-8.9,13.85,3.695,2,0.14300000000000002,4.435299999999998,-0.27500000000000036,24.94150000000001,13.178000000000004,6.974999999999994,6.8999999999999995,1.0411999999999997,-0.26,-1.9699999999999958,-5.6000000000000005,6
291,B5 SH,STUART,2953.5,69.222,0.469,-6.0,27.9,3.3510000000000004,1,1.0,4.289099999999998,-0.3439999999999994,30.36220000000001,19.730999999999987,9.124999999999995,14.049999999999999,0.9647999999999997,-0.44000000000000006,-2.4099999999999957,2.9000000000000004,3
292,B5 SH,STUART,2954.0,70.968,0.444,-2.5,28.85,3.49,1,0.75,4.173699999999998,0.1389999999999998,36.05060000000001,1.7460000000000093,11.354999999999993,0.9500000000000028,0.9007999999999997,-0.024999999999999967,-2.5499999999999954,3.5,3
293,B5 SH,STUART,2954.5,65.37899999999999,0.501,-0.3,22.75,3.9,1,0.5,4.100299999999998,0.4099999999999997,40.99480000000001,-5.589000000000013,12.889999999999995,-6.100000000000001,0.8546999999999997,0.056999999999999995,-2.5399999999999956,2.2,3
294,B5 SH,STUART,2955.0,54.093,0.56,-0.5,16.75,4.126,1,0.25,4.058399999999997,0.22600000000000042,44.46930000000001,-11.285999999999987,13.774999999999995,-6.0,0.8205999999999998,0.05900000000000005,-2.4899999999999958,-0.2,3
295,B5 LM,STUART,2955.5,41.633,0.541,3.9,11.55,4.482,2,1.0,4.048999999999998,0.35599999999999987,46.48570000000001,-12.46,14.254999999999995,-5.199999999999999,0.7840999999999998,-0.019000000000000017,-1.9899999999999956,4.4,8
296,B5 LM,STUART,2956.0,33.644,0.439,3.8,11.7,4.707,2,0.976,4.0669999999999975,0.22499999999999964,47.59140000000001,-7.989000000000004,14.874999999999995,0.14999999999999858,0.7310999999999998,-0.10200000000000004,-1.4699999999999955,-0.10000000000000009,8
297,B5 LM,STUART,2956.5,28.976999999999997,0.321,1.3,14.45,4.447,2,0.951,4.0604999999999976,-0.2599999999999998,47.91700000000001,-4.667000000000002,15.874999999999995,2.75,0.6552999999999998,-0.118,-1.2499999999999953,-2.5,8
298,B5 LM,STUART,2957.0,24.611,0.23199999999999998,-1.1,17.25,4.481,2,0.927,4.064899999999998,0.03399999999999981,47.43310000000001,-4.365999999999996,17.199999999999996,2.8000000000000007,0.5584999999999998,-0.08900000000000002,-1.3599999999999954,-2.4000000000000004,8
299,B5 LM,STUART,2957.5,24.154,0.184,-2.9,19.65,4.327,2,0.902,4.100599999999998,-0.15399999999999991,46.217200000000005,-0.45700000000000074,18.469999999999995,2.3999999999999986,0.4599999999999998,-0.04799999999999999,-1.3199999999999954,-1.7999999999999998,8
300,B5 LM,STUART,2958.0,25.639,0.17300000000000001,-2.4,20.5,4.302,2,0.878,4.161299999999998,-0.025000000000000355,43.83200000000001,1.4849999999999994,19.134999999999998,0.8500000000000014,0.3863999999999998,-0.010999999999999982,-0.6699999999999953,0.5,8
301,B5 LM,STUART,2958.5,25.956999999999997,0.191,-2.4,19.9,4.294,2,0.8540000000000001,4.255599999999998,-0.008000000000000007,39.50550000000001,0.31799999999999784,18.334999999999997,-0.6000000000000014,0.3585999999999998,0.017999999999999988,-0.30999999999999533,0.0,8
302,B5 LM,STUART,2959.0,38.965,0.266,-2.1,17.05,4.228,2,0.805,4.329399999999998,-0.06599999999999984,36.305200000000006,13.008000000000006,17.154999999999998,-2.849999999999998,0.3407999999999998,0.07500000000000001,-0.2699999999999953,0.2999999999999998,8
303,B5 LM,STUART,2959.5,45.354,0.301,0.2,14.8,4.127,2,0.78,4.352099999999998,-0.10099999999999998,34.3027,6.388999999999996,16.36,-2.25,0.32079999999999986,0.034999999999999976,-0.2199999999999953,2.3000000000000003,8
304,B5 LM,STUART,2960.0,53.645,0.327,2.6,12.6,3.908,2,0.7559999999999999,4.3302999999999985,-0.21899999999999986,34.2579,8.291000000000004,15.944999999999999,-2.200000000000001,0.2974999999999998,0.026000000000000023,0.0900000000000047,2.4,8
305,B5 LM,STUART,2960.5,60.163999999999994,0.33799999999999997,3.8,12.2,3.74,2,0.732,4.256099999999998,-0.1679999999999997,36.111000000000004,6.518999999999991,16.009999999999998,-0.40000000000000036,0.27719999999999984,0.010999999999999954,0.08000000000000473,1.1999999999999997,8
306,B5 LM,STUART,2961.0,64.032,0.33399999999999996,5.5,13.15,3.5380000000000003,2,0.7070000000000001,4.139199999999999,-0.20199999999999996,39.1498,3.868000000000002,16.154999999999998,0.9500000000000011,0.2666999999999998,-0.0040000000000000036,0.2500000000000047,1.7000000000000002,7
307,B5 LM,STUART,2961.5,66.774,0.32299999999999995,7.9,14.75,3.5580000000000003,2,0.6829999999999999,4.050299999999998,0.020000000000000018,42.929500000000004,2.7420000000000044,16.185,1.5999999999999996,0.2668999999999998,-0.01100000000000001,0.9100000000000048,2.4000000000000004,7
