,Formation,Well Name,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS,del_GR,del_ILD_log10,del_DeltaPHI,del_PHIND,del_PE,del_RELPOS,del_del_GR,del_del_ILD_log10,del_del_DeltaPHI,del_del_PHIND,del_del_PE,del_del_RELPOS,Facies
213,B2 LM,STUART,2914.5,19.552,0.581,3.1,6.95,6.16,2,0.519,1.1910000000000025,-0.06899999999999995,-2.5,1.8500000000000005,-0.4560000000000004,-0.07500000000000001,2.9049999999999976,-0.11199999999999993,-5.3999999999999995,5.0,-1.4779999999999998,-0.0010000000000000564,8
214,B2 LM,STUART,2915.0,20.653000000000002,0.529,0.9,8.65,5.865,2,0.48100000000000004,3.818999999999999,-0.13099999999999995,-4.1,4.3500000000000005,-0.8449999999999998,-0.07500000000000001,3.6239999999999988,-0.06900000000000006,0.2999999999999998,3.249999999999999,-0.49099999999999966,0.0010000000000000009,8
215,B2 LM,STUART,2915.5,23.371,0.45,-1.0,11.3,5.315,2,0.444,4.815000000000001,-0.138,-2.2,5.1,-0.9470000000000001,-0.07400000000000001,-0.8979999999999997,0.05799999999999994,2.8,-0.8000000000000016,0.05099999999999927,0.0010000000000000009,8
216,B2 LM,STUART,2916.0,25.468000000000004,0.391,-1.3,13.75,4.918,2,0.40700000000000003,2.9209999999999994,-0.07300000000000001,-1.2999999999999998,3.549999999999999,-0.7940000000000005,-0.07400000000000001,-2.547000000000004,0.15800000000000003,-0.09999999999999964,-4.75,0.4720000000000004,-5.551115123125783e-17,8
217,B2 LM,STUART,2916.5,26.291999999999998,0.377,-2.3,14.85,4.521,2,0.37,2.267999999999997,0.020000000000000018,-2.3,0.34999999999999964,-0.47499999999999964,-0.07400000000000007,0.5710000000000051,0.17800000000000005,0.49999999999999956,-6.549999999999999,0.6200000000000001,5.551115123125783e-17,8
218,B2 LM,STUART,2917.0,27.736,0.41100000000000003,-3.6,14.1,4.4430000000000005,2,0.33299999999999996,3.4920000000000044,0.10500000000000004,-0.8000000000000003,-3.0,-0.17400000000000038,-0.07399999999999995,1.0370000000000026,0.1469999999999999,3.6999999999999997,-5.049999999999999,0.4479999999999995,1.1102230246251565e-16,8
219,B2 LM,STUART,2917.5,29.784000000000002,0.48200000000000004,-3.1,11.85,4.3469999999999995,2,0.29600000000000004,3.3049999999999997,0.16699999999999993,1.4,-4.699999999999999,-0.027000000000000135,-0.07399999999999995,-2.439000000000007,0.09599999999999986,3.5000000000000004,-1.4499999999999993,0.22100000000000097,-8.326672684688674e-17,8
220,B2 LM,STUART,2918.0,31.041,0.578,-2.2,9.4,4.416,2,0.259,1.0529999999999973,0.2009999999999999,2.7,-4.449999999999999,0.0470000000000006,-0.07400000000000004,-1.7059999999999995,0.062000000000000166,1.8000000000000003,0.8999999999999986,-0.04600000000000026,-5.551115123125783e-17,8
221,B2 LM,STUART,2918.5,30.837,0.6829999999999999,-0.4,7.4,4.394,2,0.222,1.5990000000000002,0.2290000000000001,3.2,-3.8000000000000007,-0.0730000000000004,-0.07400000000000001,1.681000000000001,0.05800000000000022,-0.7000000000000002,1.549999999999999,-0.3550000000000004,5.551115123125783e-17,6
222,B2 LM,STUART,2919.0,32.64,0.807,1.0,5.6,4.343,2,0.185,2.733999999999998,0.2590000000000001,2.0,-2.9000000000000004,-0.30799999999999983,-0.07399999999999998,5.3210000000000015,-0.03300000000000025,-2.3000000000000003,2.750000000000001,-0.4589999999999992,1.3877787807814457e-17,6
223,B2 LM,STUART,2919.5,33.571,0.9420000000000001,1.6,4.5,4.086,2,0.14800000000000002,6.920000000000002,0.19599999999999984,0.8999999999999999,-1.0499999999999998,-0.5319999999999996,-0.074,11.170000000000005,-0.27000000000000024,-2.1,4.550000000000001,-0.15300000000000047,-2.7755575615628914e-17,6
224,B2 LM,STUART,2920.0,39.56,1.003,1.9,4.55,3.8110000000000004,2,0.111,13.904000000000003,-0.01100000000000012,-0.10000000000000009,1.6500000000000004,-0.4610000000000003,-0.07400000000000001,9.963000000000001,-0.3779999999999998,-0.5,4.550000000000001,0.11399999999999944,0.0,6
225,B2 LM,STUART,2920.5,47.475,0.9309999999999999,1.5,6.15,3.625,2,0.07400000000000001,16.883000000000003,-0.18199999999999994,0.3999999999999999,3.500000000000001,-0.41800000000000015,-0.074,3.4199999999999875,-0.16899999999999993,2.0,1.799999999999999,-0.043999999999999595,1.0,8
226,B2 LM,STUART,2921.0,56.443000000000005,0.821,2.3,8.05,3.3930000000000002,2,0.037000000000000005,17.32399999999999,-0.18000000000000005,1.9,3.4499999999999993,-0.5049999999999999,0.9259999999999999,-3.6060000000000088,0.07199999999999995,0.30000000000000027,0.8499999999999988,0.054999999999999716,0.9869999999999999,5
227,B3 SH,STUART,2921.5,64.79899999999999,0.7509999999999999,3.4,9.6,3.12,1,1.0,13.276999999999994,-0.10999999999999999,0.7000000000000002,4.35,-0.36300000000000043,0.9129999999999999,-9.611999999999973,0.06600000000000017,-1.7999999999999998,3.3000000000000025,0.3689999999999998,-1.0259999999999998,3
228,B3 SH,STUART,2922.0,69.72,0.711,3.0,12.4,3.03,1,0.95,7.7120000000000175,-0.11399999999999988,0.10000000000000009,6.750000000000002,-0.13600000000000012,-0.09999999999999998,-8.298999999999985,-0.07599999999999996,1.7000000000000002,4.050000000000001,0.24800000000000066,-1.013,3
229,B3 SH,STUART,2922.5,72.51100000000001,0.637,3.5,16.35,2.984,1,0.9,4.978000000000009,-0.18599999999999994,2.4000000000000004,8.4,-0.11499999999999977,-0.09999999999999998,-5.52500000000002,0.0019999999999998908,1.8000000000000003,-2.3000000000000025,0.06700000000000017,0.04999999999999993,3
230,B3 SH,STUART,2923.0,74.69800000000001,0.525,5.4,20.8,2.915,1,0.85,2.1869999999999976,-0.11199999999999999,1.9000000000000004,4.449999999999999,-0.06899999999999995,-0.050000000000000044,-6.251000000000019,0.11899999999999988,-2.6000000000000005,-7.6,0.11999999999999966,0.050000000000000044,3
231,B3 SH,STUART,2923.5,74.69800000000001,0.525,5.4,20.8,2.915,1,0.85,-1.2730000000000103,-0.06700000000000006,-0.20000000000000018,0.8000000000000007,0.004999999999999893,-0.04999999999999993,-5.557000000000002,0.07299999999999995,-4.200000000000001,-7.899999999999999,0.14900000000000002,-0.04999999999999993,3
232,B3 SH,STUART,2924.0,73.425,0.45799999999999996,5.2,21.6,2.92,1,0.8,-3.3700000000000045,-0.039000000000000035,-2.3000000000000003,-3.4499999999999993,0.08000000000000007,-0.09999999999999998,-3.214999999999989,0.19600000000000017,-0.9000000000000004,-9.150000000000002,0.19700000000000006,-0.050000000000000155,3
233,B3 SH,STUART,2924.5,71.328,0.486,3.1,17.35,2.995,1,0.75,-4.4879999999999995,0.12900000000000011,-1.1000000000000005,-8.350000000000001,0.20199999999999996,-0.10000000000000009,-1.3960000000000008,0.22399999999999998,0.5000000000000002,-0.6500000000000021,0.16800000000000015,0.0,2
234,B3 SH,STUART,2925.0,68.937,0.5870000000000001,4.1,13.25,3.122,1,0.7,-4.766000000000005,0.18499999999999994,-1.8,-4.100000000000001,0.24800000000000022,-0.09999999999999998,0.18700000000001182,-0.05300000000000027,0.20000000000000107,8.400000000000002,0.0,1.1102230246251565e-16,2
235,B3 SH,STUART,2925.5,66.562,0.6709999999999999,1.3,13.25,3.2430000000000003,1,0.65,-4.300999999999988,0.07599999999999985,-0.8999999999999995,0.05000000000000071,0.20199999999999996,-0.09999999999999998,4.8230000000000075,-0.23099999999999987,4.5,4.450000000000001,-0.16100000000000048,0.0,2
236,B3 SH,STUART,2926.0,64.63600000000001,0.6629999999999999,3.2,13.3,3.324,1,0.6,0.05700000000000216,-0.04599999999999993,2.7,0.34999999999999964,0.08699999999999974,-0.09999999999999998,6.283999999999978,-0.11399999999999977,1.6999999999999993,0.24999999999999822,-0.19599999999999973,0.050000000000000044,2
237,B3 SH,STUART,2926.5,66.619,0.625,4.0,13.6,3.33,1,0.55,1.9829999999999899,-0.03799999999999992,0.7999999999999998,0.29999999999999893,0.006000000000000227,-0.04999999999999993,-1.0520000000000067,0.05599999999999994,-3.5,-1.549999999999999,-0.1080000000000001,0.04999999999999993,2
238,B3 SH,STUART,2927.0,66.619,0.625,4.0,13.6,3.33,1,0.55,-0.9950000000000045,0.010000000000000009,-0.7999999999999998,-1.1999999999999993,-0.02100000000000035,-0.050000000000000044,-3.279999999999987,0.09299999999999997,-1.5,-4.249999999999998,-0.02100000000000035,-0.0500000000000001,2
239,B3 SH,STUART,2927.5,65.624,0.635,3.2,12.4,3.3089999999999997,1,0.5,-1.296999999999997,0.05500000000000005,-0.7000000000000002,-3.9499999999999993,-0.015000000000000124,-0.10000000000000003,2.406000000000006,0.062000000000000055,-4.440892098500626e-16,-2.6000000000000014,-0.055999999999999606,-0.04999999999999993,2
240,B3 SH,STUART,2928.0,65.322,0.68,3.3,9.65,3.315,1,0.45,1.4110000000000014,0.07200000000000006,-0.8000000000000003,-3.8000000000000007,-0.07699999999999996,-0.09999999999999998,4.168999999999997,-0.04200000000000015,0.40000000000000036,3.0999999999999996,-0.1429999999999998,0.0,2
241,B3 SH,STUART,2928.5,67.035,0.7070000000000001,2.4,8.6,3.2319999999999998,1,0.4,2.872,0.0129999999999999,-0.2999999999999998,-0.8499999999999996,-0.15799999999999992,-0.10000000000000003,0.703000000000003,-0.13300000000000023,1.4000000000000004,5.600000000000001,-0.121,-5.551115123125783e-17,2
242,B3 SH,STUART,2929.0,68.194,0.693,3.0,8.8,3.157,1,0.35,2.1140000000000043,-0.061000000000000165,0.6000000000000001,1.8000000000000007,-0.19799999999999995,-0.10000000000000003,1.1350000000000051,-0.11799999999999988,0.5,5.249999999999998,0.052999999999999936,5.551115123125783e-17,2
243,B3 SH,STUART,2929.5,69.149,0.6459999999999999,3.0,10.4,3.034,1,0.3,4.007000000000005,-0.10499999999999998,0.20000000000000018,4.399999999999999,-0.10499999999999998,-0.09999999999999998,2.5130000000000052,-0.042999999999999705,0.8000000000000003,3.799999999999999,0.2959999999999998,5.551115123125783e-17,2
244,B3 SH,STUART,2930.0,72.20100000000001,0.588,3.2,13.2,3.052,1,0.25,4.6270000000000095,-0.10399999999999987,1.4000000000000004,5.6,0.09799999999999986,-0.09999999999999998,-3.599000000000018,0.04200000000000004,2.0999999999999996,-0.04999999999999716,0.363,-2.7755575615628914e-17,2
245,B3 SH,STUART,2930.5,73.77600000000001,0.542,4.4,16.0,3.1319999999999997,1,0.2,0.40799999999998704,-0.06299999999999994,2.3,4.350000000000001,0.258,-0.1,-11.53900000000003,0.11199999999999988,-0.5000000000000009,-5.049999999999999,0.39500000000000046,-2.7755575615628914e-17,2
246,B3 SH,STUART,2931.0,72.609,0.525,5.5,17.55,3.31,1,0.15,-6.91200000000002,0.008000000000000007,0.8999999999999995,0.5500000000000007,0.4930000000000003,-0.1,-19.314999999999984,0.15799999999999992,-2.0999999999999996,-8.150000000000002,0.43500000000000005,1.3877787807814457e-17,2
247,B3 SH,STUART,2931.5,66.86399999999999,0.55,5.3,16.55,3.625,1,0.1,-18.906999999999996,0.09499999999999997,0.20000000000000018,-3.8000000000000007,0.6930000000000001,-0.09999999999999999,-19.477999999999966,0.15499999999999992,-1.4999999999999991,-5.950000000000001,0.16000000000000014,1.0,3
248,B3 SH,STUART,2932.0,53.702,0.62,5.7,13.75,4.003,1,0.05,-26.389999999999986,0.16299999999999992,-0.5999999999999996,-5.4,0.6530000000000005,0.9,-6.675000000000001,0.05900000000000005,-3.7,0.5500000000000007,-0.15900000000000025,0.95,3
249,B3 LM,STUART,2932.5,40.474000000000004,0.713,4.7,11.15,4.2780000000000005,2,1.0,-25.581999999999997,0.15400000000000003,-3.5,-3.25,0.5339999999999998,0.85,6.128999999999984,-0.10699999999999987,-5.200000000000001,5.199999999999999,-0.24900000000000144,-1.1,8
250,B3 LM,STUART,2933.0,28.12,0.774,2.2,10.5,4.537,2,0.9,-20.261000000000003,0.05600000000000005,-5.800000000000001,-0.20000000000000107,0.403999999999999,-0.19999999999999996,16.654999999999994,-0.19600000000000006,0.2999999999999998,3.8499999999999996,-0.5249999999999995,-1.05,8
251,B3 LM,STUART,2933.5,20.213,0.769,-1.1,10.95,4.6819999999999995,2,0.8,-8.927000000000003,-0.04200000000000004,-3.2,0.5999999999999996,0.009000000000000341,-0.20000000000000007,20.497000000000003,-0.126,6.200000000000001,-0.09999999999999787,-0.6999999999999984,-1.1102230246251565e-16,8
252,B3 LM,STUART,2934.0,19.192999999999998,0.732,-1.0,11.1,4.546,2,0.7,0.23600000000000065,-0.06999999999999995,0.40000000000000013,-0.29999999999999893,-0.2959999999999994,-0.20000000000000007,11.089000000000006,-0.010999999999999899,4.1000000000000005,-1.75,-0.27500000000000036,1.1102230246251565e-16,8
253,B3 LM,STUART,2934.5,20.449,0.6990000000000001,-0.7,10.65,4.386,2,0.6,2.1620000000000026,-0.052999999999999936,0.9,-1.1500000000000004,-0.266,-0.19999999999999996,0.955999999999996,0.03899999999999981,1.5999999999999999,-1.4000000000000021,0.13099999999999934,1.1102230246251565e-16,8
254,B3 LM,STUART,2935.0,21.355,0.679,-0.1,9.95,4.28,2,0.5,1.1919999999999966,-0.03100000000000014,2.0,-1.700000000000001,-0.16500000000000004,-0.19999999999999996,0.6859999999999999,0.026999999999999913,1.8000000000000003,-0.4999999999999982,0.08499999999999996,-5.551115123125783e-17,8
255,B3 LM,STUART,2935.5,21.641,0.6679999999999999,1.3,8.95,4.221,2,0.4,2.8480000000000025,-0.026000000000000023,2.7,-1.6499999999999986,-0.18100000000000005,-0.2,11.741000000000003,-0.0239999999999998,-0.9000000000000001,1.7500000000000018,-0.3959999999999999,-5.551115123125783e-17,8
256,B3 LM,STUART,2936.0,24.203000000000003,0.653,2.6,8.3,4.099,2,0.3,12.933,-0.05499999999999994,1.0999999999999999,0.05000000000000071,-0.5609999999999999,-0.2,18.179999999999996,-0.07900000000000007,-3.0000000000000004,3.799999999999997,-0.4219999999999997,2.7755575615628914e-17,8
257,B3 LM,STUART,2936.5,34.574,0.613,2.4,9.0,3.66,2,0.2,21.028,-0.1050000000000001,-0.30000000000000027,2.1499999999999986,-0.6029999999999998,-0.19999999999999998,8.920000000000002,-0.06000000000000005,-0.5999999999999999,2.299999999999999,0.23899999999999988,1.0,8
258,B3 LM,STUART,2937.0,45.231,0.5479999999999999,2.3,10.45,3.4960000000000004,2,0.1,21.853,-0.11499999999999999,0.5,2.3499999999999996,-0.32200000000000006,0.8,0.8010000000000019,0.061000000000000165,-0.2999999999999996,-0.9499999999999975,0.2419999999999991,1.044,5
259,B4 SH,STUART,2937.5,56.427,0.498,2.9,11.35,3.338,1,1.0,21.829,-0.04399999999999993,-0.5999999999999999,1.200000000000001,-0.36100000000000065,0.8440000000000001,-7.441999999999993,0.17499999999999993,-1.4,-2.8999999999999986,-0.0040000000000000036,-0.911,2
260,B4 SH,STUART,2938.0,67.06,0.504,1.7,11.65,3.135,1,0.9440000000000001,14.411000000000008,0.05999999999999994,-0.8999999999999999,-0.5499999999999989,-0.32600000000000007,-0.11099999999999999,-18.957,0.1519999999999999,2.1999999999999997,-2.8000000000000007,0.29200000000000115,-0.9550000000000002,2
261,B4 SH,STUART,2938.5,70.83800000000001,0.5579999999999999,2.0,10.8,3.012,1,0.889,2.872,0.10799999999999998,1.5999999999999999,-1.5999999999999996,-0.0689999999999995,-0.1110000000000001,-10.723000000000006,0.015000000000000124,2.9999999999999996,-1.7763568394002505e-15,0.42300000000000004,0.0,2
262,B4 SH,STUART,2939.0,69.932,0.612,3.3,10.05,3.0660000000000003,1,0.833,3.6880000000000024,0.07500000000000007,2.0999999999999996,-0.5500000000000007,0.09699999999999998,-0.11099999999999999,4.807000000000002,-0.09399999999999997,0.10000000000000031,2.549999999999999,0.06599999999999939,1.1102230246251565e-16,2
263,B4 SH,STUART,2939.5,74.52600000000001,0.633,4.1,10.25,3.109,1,0.778,7.679000000000002,0.014000000000000012,1.7000000000000002,0.9499999999999993,-0.0030000000000001137,-0.11099999999999999,0.37599999999999056,-0.10300000000000009,-0.29999999999999893,1.8500000000000014,-0.11399999999999988,0.0,2
264,B4 SH,STUART,2940.0,77.611,0.626,5.0,11.0,3.063,1,0.722,4.063999999999993,-0.028000000000000025,1.8000000000000007,1.3000000000000007,-0.016999999999999904,-0.11099999999999999,-8.561000000000007,-0.049000000000000044,-1.0,0.0,-0.008999999999999897,0.0,2
265,B4 SH,STUART,2940.5,78.59,0.605,5.9,11.55,3.092,1,0.667,-0.882000000000005,-0.03500000000000003,0.7000000000000002,0.9499999999999993,-0.01200000000000001,-0.11099999999999999,-8.543999999999997,0.031000000000000028,-4.000000000000001,-1.9000000000000021,-0.0050000000000003375,0.0,2
266,B4 SH,STUART,2941.0,76.729,0.591,5.7,11.95,3.051,1,0.611,-4.480000000000004,0.0030000000000000027,-2.2,-0.6000000000000014,-0.02200000000000024,-0.11099999999999999,-9.439999999999998,0.09700000000000009,-4.2,-3.299999999999999,-0.04200000000000026,0.0,2
267,B4 SH,STUART,2941.5,74.11,0.608,3.7,10.95,3.07,1,0.556,-10.322000000000003,0.062000000000000055,-3.5,-2.3499999999999996,-0.05400000000000027,-0.11099999999999999,-5.548999999999992,0.08199999999999996,-0.10000000000000009,-1.7499999999999982,0.04500000000000037,-0.0010000000000000564,2
268,B4 SH,STUART,2942.0,66.407,0.653,2.2,9.6,2.997,1,0.5,-10.028999999999996,0.08499999999999996,-2.3000000000000003,-2.3499999999999996,0.02300000000000013,-0.11200000000000004,9.800000000000011,-0.01000000000000012,2.1999999999999997,1.3000000000000007,0.1630000000000007,0.0,2
269,B4 SH,STUART,2942.5,64.081,0.693,1.4,8.6,3.093,1,0.444,-0.5219999999999914,0.051999999999999935,-1.3000000000000003,-1.049999999999999,0.10900000000000043,-0.11099999999999999,16.246999999999986,-0.08199999999999996,2.3000000000000003,2.75,-0.03100000000000014,0.0010000000000000009,2
270,B4 SH,STUART,2943.0,65.885,0.705,0.9,8.55,3.1060000000000003,1,0.389,6.217999999999989,0.0030000000000000027,0.0,0.40000000000000036,-0.008000000000000007,-0.11100000000000004,4.935999999999979,-0.06099999999999994,1.8000000000000003,1.4999999999999982,-0.13000000000000078,0.05499999999999994,2
271,B4 SH,STUART,2943.5,70.29899999999999,0.696,1.4,9.0,3.085,1,0.33299999999999996,4.413999999999987,-0.009000000000000008,0.4999999999999999,0.4499999999999993,-0.02100000000000035,-0.05600000000000005,-1.9659999999999798,-0.02199999999999991,1.7000000000000002,0.25,-0.010999999999999677,0.056000000000000105,2
272,B4 SH,STUART,2944.0,70.29899999999999,0.696,1.4,9.0,3.085,1,0.33299999999999996,4.2520000000000095,-0.018999999999999906,1.7000000000000002,0.6500000000000004,-0.018999999999999684,-0.05499999999999994,4.946000000000012,-0.04399999999999993,1.5,3.0500000000000007,-0.16199999999999992,-0.05499999999999991,2
273,B4 SH,STUART,2944.5,74.551,0.677,3.1,9.65,3.0660000000000003,1,0.278,9.36,-0.052999999999999936,2.0,3.5,-0.18300000000000027,-0.11099999999999996,1.5989999999999895,-0.08500000000000019,-7.6000000000000005,9.0,-0.06500000000000083,-0.056000000000000105,2
274,B4 SH,STUART,2945.0,79.65899999999999,0.643,3.4,12.5,2.9019999999999997,1,0.222,5.850999999999999,-0.10400000000000009,-5.9,9.65,-0.08400000000000052,-0.11100000000000004,-14.36999999999999,-0.1070000000000001,-5.9,7.949999999999999,0.4210000000000007,-4.163336342344337e-17,2
275,B4 SH,STUART,2945.5,80.402,0.573,-2.8,19.3,2.9819999999999998,1,0.16699999999999998,-5.009999999999991,-0.16000000000000003,-3.9,11.45,0.23800000000000043,-0.111,-22.824000000000005,-0.00799999999999984,8.9,-4.750000000000002,0.49600000000000044,5.551115123125783e-17,2
276,B4 SH,STUART,2946.0,74.649,0.483,-0.5,23.95,3.14,1,0.111,-16.973000000000006,-0.11199999999999993,3.0,4.899999999999999,0.4119999999999999,-0.11099999999999999,-21.723000000000006,0.275,-3.1999999999999997,-16.5,0.38399999999999945,1.0,3
277,B4 SH,STUART,2946.5,63.428999999999995,0.461,0.2,24.2,3.3939999999999997,1,0.055999999999999994,-26.732999999999997,0.11499999999999999,-7.1,-5.050000000000001,0.6219999999999999,0.889,-13.986999999999988,0.563,-4.6,-19.299999999999997,0.5080000000000005,0.984,3
278,B4 LM,STUART,2947.0,47.916000000000004,0.598,-7.6,18.9,3.762,2,1.0,-30.959999999999994,0.451,-1.5999999999999999,-14.399999999999999,0.9200000000000004,0.873,-0.4650000000000034,0.509,11.799999999999999,-5.999999999999998,0.47900000000000054,-1.032,8
279,B4 LM,STUART,2947.5,32.469,0.912,-1.4,9.8,4.314,2,0.929,-27.198,0.624,4.699999999999999,-11.049999999999999,1.1010000000000004,-0.14300000000000002,13.505999999999993,-0.13000000000000017,1.3999999999999997,10.999999999999998,-0.4210000000000007,-1.016,8
280,B4 LM,STUART,2948.0,20.718000000000004,1.222,-2.9,7.85,4.863,2,0.857,-17.454,0.32099999999999984,-0.20000000000000018,-3.4000000000000004,0.49899999999999967,-0.14300000000000013,20.564,-0.7619999999999999,-2.8999999999999995,9.75,-1.3200000000000007,1.1102230246251565e-16,8
281,B4 LM,STUART,2948.5,15.015,1.2329999999999999,-1.6,6.4,4.813,2,0.7859999999999999,-6.634000000000002,-0.1379999999999999,1.7999999999999998,-1.2999999999999998,-0.2190000000000003,-0.1429999999999999,18.376,-0.5919999999999996,1.4000000000000004,4.4,-0.6779999999999999,2.220446049250313e-16,8
282,B4 LM,STUART,2949.0,14.084000000000001,1.084,-1.1,6.55,4.644,2,0.7140000000000001,0.9220000000000006,-0.2709999999999998,1.2000000000000002,1.0,-0.17900000000000027,-0.1429999999999999,11.898,-0.04500000000000026,-1.6999999999999997,2.6500000000000004,0.1200000000000001,-1.1102230246251565e-16,8
283,B4 LM,STUART,2949.5,15.937000000000001,0.9620000000000001,-0.4,7.4,4.6339999999999995,2,0.643,5.263999999999998,-0.18300000000000016,0.10000000000000009,1.3500000000000005,-0.0990000000000002,-0.14300000000000002,4.609999999999999,0.21499999999999964,-1.9000000000000004,-1.6500000000000004,0.12100000000000133,-1.1102230246251565e-16,8
284,B4 LM,STUART,2950.0,19.348,0.9009999999999999,-1.0,7.9,4.545,2,0.5710000000000001,5.532,-0.05600000000000016,-0.7000000000000001,-0.6500000000000004,-0.05799999999999894,-0.14300000000000002,-2.024999999999997,0.25100000000000033,-0.5,-3.750000000000001,0.0810000000000004,0.0009999999999999454,8
285,B4 LM,STUART,2950.5,21.469,0.9059999999999999,-1.1,6.75,4.5760000000000005,2,0.5,3.2390000000000008,0.06800000000000017,-0.3999999999999999,-2.4000000000000004,-0.017999999999999794,-0.14200000000000007,-1.2800000000000011,0.2290000000000002,0.9000000000000001,-1.6499999999999995,-0.006000000000002004,5.551115123125783e-17,8
286,B4 LM,STUART,2951.0,22.587,0.9690000000000001,-1.4,5.5,4.527,2,0.429,4.251999999999999,0.17300000000000004,0.20000000000000007,-2.3,-0.06400000000000095,-0.14299999999999996,3.6239999999999988,0.1629999999999997,1.7999999999999998,0.9000000000000004,-0.07200000000000006,-0.0009999999999998899,8
287,B4 LM,STUART,2951.5,25.721,1.079,-0.9,4.45,4.512,2,0.35700000000000004,6.8629999999999995,0.23099999999999987,1.4,-1.5,-0.08999999999999986,-0.14299999999999996,6.340000000000003,-0.08299999999999996,-2.6,4.8,-0.4779999999999984,-8.326672684688674e-17,6
288,B4 LM,STUART,2952.0,29.45,1.2,0.0,4.0,4.437,2,0.28600000000000003,10.592000000000002,0.09000000000000008,-2.4,2.5,-0.5419999999999994,-0.14300000000000004,13.178000000000008,-0.5219999999999998,-10.3,11.35,-0.6520000000000006,-5.551115123125783e-17,6
289,B4 LM,STUART,2952.5,36.313,1.169,-3.3,6.95,3.97,2,0.214,20.041000000000007,-0.2909999999999999,-8.9,9.85,-0.7420000000000004,-0.14300000000000002,22.31699999999999,-0.7900000000000001,-0.30000000000000027,18.45,-0.0770000000000004,0.929,8
290,B4 LM,STUART,2953.0,49.49100000000001,0.909,-8.9,13.85,3.695,2,0.14300000000000002,32.90899999999999,-0.7000000000000001,-2.7,20.95,-0.6189999999999998,0.786,1.4359999999999893,-0.1740000000000001,15.3,5.150000000000002,0.5370000000000008,0.75,8
291,B5 SH,STUART,2953.5,69.222,0.469,-6.0,27.9,3.3510000000000004,1,1.0,21.476999999999997,-0.465,6.4,15.000000000000002,-0.20499999999999963,0.607,-36.751999999999995,0.7320000000000001,8.4,-26.099999999999998,1.1679999999999993,-1.286,3
292,B5 SH,STUART,2954.0,70.968,0.444,-2.5,28.85,3.49,1,0.75,-3.8430000000000035,0.03200000000000003,5.7,-5.149999999999999,0.5489999999999995,-0.5,-38.352,0.5810000000000001,-4.4,-27.1,0.8409999999999997,-1.107,3
293,B5 SH,STUART,2954.5,65.37899999999999,0.501,-0.3,22.75,3.9,1,0.5,-16.875,0.11600000000000005,2.0,-12.100000000000001,0.6360000000000001,-0.5,-19.902999999999984,0.008000000000000007,-1.5,-6.050000000000001,0.033000000000000806,1.0,3
294,B5 SH,STUART,2955.0,54.093,0.56,-0.5,16.75,4.126,1,0.25,-23.745999999999988,0.040000000000000036,4.2,-11.2,0.5820000000000003,0.5,-3.574000000000005,-0.2370000000000001,2.3,7.050000000000001,-0.055000000000000604,1.226,3
295,B5 LM,STUART,2955.5,41.633,0.541,3.9,11.55,4.482,2,1.0,-20.449000000000005,-0.12100000000000005,4.3,-5.050000000000001,0.5809999999999995,0.726,11.089999999999982,-0.26000000000000006,-6.8,14.099999999999998,-0.6170000000000004,-0.549,8
296,B5 LM,STUART,2956.0,33.644,0.439,3.8,11.7,4.707,2,0.976,-12.656000000000006,-0.22000000000000003,-2.5999999999999996,2.8999999999999986,-0.03500000000000014,-0.049000000000000044,11.416000000000007,-0.08599999999999997,-9.2,10.600000000000001,-0.8069999999999995,-0.7749999999999999,8
297,B5 LM,STUART,2956.5,28.976999999999997,0.321,1.3,14.45,4.447,2,0.951,-9.032999999999998,-0.20700000000000002,-4.9,5.550000000000001,-0.22599999999999998,-0.04899999999999993,7.833000000000009,0.08300000000000002,-1.6000000000000005,2.3000000000000007,-0.08499999999999996,1.1102230246251565e-16,8
298,B5 LM,STUART,2957.0,24.611,0.23199999999999998,-1.1,17.25,4.481,2,0.927,-4.822999999999997,-0.137,-4.2,5.199999999999999,-0.1200000000000001,-0.04899999999999993,10.060999999999996,0.14800000000000005,3.6000000000000005,-2.3000000000000007,0.04699999999999971,-1.1102230246251565e-16,8
299,B5 LM,STUART,2957.5,24.154,0.184,-2.9,19.65,4.327,2,0.902,1.0279999999999987,-0.05899999999999997,-1.2999999999999998,3.25,-0.17900000000000027,-0.049000000000000044,6.625999999999994,0.14400000000000002,4.7,-4.949999999999999,0.08699999999999974,0.0010000000000000009,8
300,B5 LM,STUART,2958.0,25.639,0.17300000000000001,-2.4,20.5,4.302,2,0.878,1.8029999999999973,0.007000000000000006,0.5,0.25,-0.03300000000000036,-0.04799999999999993,12.298000000000005,0.15199999999999997,1.5999999999999996,-6.699999999999999,0.10500000000000043,-0.02399999999999991,8
301,B5 LM,STUART,2958.5,25.956999999999997,0.191,-2.4,19.9,4.294,2,0.8540000000000001,13.326000000000004,0.093,0.2999999999999998,-3.4499999999999993,-0.07399999999999984,-0.07299999999999995,17.594000000000005,0.10299999999999998,2.1,-5.349999999999998,-0.13399999999999945,-0.026000000000000134,8
302,B5 LM,STUART,2959.0,38.965,0.266,-2.1,17.05,4.228,2,0.805,19.397000000000002,0.10999999999999999,2.6,-5.099999999999998,-0.16699999999999982,-0.07400000000000007,1.3539999999999957,-0.032,4.4,-1.0000000000000018,-0.246,0.0239999999999998,8
