Depth,Well Name,Formation,Facies,PE_GLCM_correlation_wsize=ave,DeltaPHI,PHIND,PE,NM_M,RELPOS,GR_d1,GR_GLCM_dissimilarity_asym_wsize=ave,ILD_log10_d1,DeltaPHI_d1,DeltaPHI_d2,PE_d1,GR_GLCM_energy_asym_wsize=ave,GR_mean_wsize=3,GR_mean_wsize=5,GR_std_wsize=3,GR_std_wsize=5,ILD_log10_GLCM_dissimilarity_asym_wsize=9,ILD_log10_GLCM_dissimilarity_asym_wsize=17,GR_std_wsize=33,GR_skew_wsize=3,GR_skew_wsize=5,GR,ILD_log10_mean_wsize=3,ILD_log10_GLCM_correlation_asym_wsize=129,DeltaPHI_GLCM_dissimilarity_asym_wsize=17,DeltaPHI_GLCM_dissimilarity_asym_wsize=ave,ILD_log10_skew_wsize=3,DeltaPHI_GLCM_energy_asym_wsize=5,DeltaPHI_GLCM_energy_asym_wsize=65,DeltaPHI_GLCM_energy_asym_wsize=129,DeltaPHI_std_wsize=5,DeltaPHI_std_wsize=129,PHIND_GLCM_energy_asym_wsize=3,DeltaPHI_skew_wsize=9,PHIND_GLCM_energy_asym_wsize=17,DeltaPHI_skew_wsize=ave,PHIND_mean_wsize=3,PHIND_mean_wsize=9,PHIND_mean_wsize=ave,PHIND_std_wsize=17,PHIND_std_wsize=33,PHIND_skew_wsize=33,PE_GLCM_correlation_asym_wsize=9,PE_mean_wsize=65,PE_mean_wsize=129,PE_std_wsize=3,PE_std_wsize=9,PE_std_wsize=33,PE_std_wsize=65,GR_GLCM_dissimilarity_wsize=3,GR_GLCM_dissimilarity_wsize=5,GR_GLCM_energy_wsize=3,GR_GLCM_correlation_wsize=5,ILD_log10_GLCM_dissimilarity_wsize=5,ILD_log10_GLCM_dissimilarity_wsize=17,ILD_log10_GLCM_dissimilarity_wsize=65,ILD_log10_GLCM_energy_wsize=5,ILD_log10_GLCM_energy_wsize=ave,ILD_log10_GLCM_correlation_wsize=5,ILD_log10_GLCM_correlation_wsize=9,ILD_log10_GLCM_correlation_wsize=17,ILD_log10_GLCM_correlation_wsize=129,DeltaPHI_GLCM_dissimilarity_wsize=33,DeltaPHI_GLCM_dissimilarity_wsize=ave,DeltaPHI_GLCM_energy_wsize=3,DeltaPHI_GLCM_energy_wsize=33,DeltaPHI_GLCM_correlation_wsize=5,ILD_log10_GLCM_energy_asym_wsize=3,PHIND_GLCM_dissimilarity_wsize=3,PHIND_GLCM_dissimilarity_wsize=5,PHIND_GLCM_energy_wsize=ave,PE_GLCM_dissimilarity_wsize=ave,PE_GLCM_energy_wsize=ave,PE_GLCM_correlation_wsize=17
3072.5,ALEXANDER D,C LM,7,1.0,6.7,10.78,3.72501392327,2,0.845,0.113865600728,0.0,-0.0989421139135,-0.104279014358,-0.0284397311885,0.0,1.0,-1.24781245377,-1.22657954464,0.0985965863752,0.122169527038,0.0,0.0,0.484435341153,0.601905960137,0.431033127907,25.72,-0.184292507944,1.0,0.0,0.0,0.654300824339,1.0,1.0,1.0,0.121933907972,0.678481189945,1.0,-0.203760972625,1.0,0.269465177486,-0.404898770244,-0.563262015848,-0.44515786866,0.208042847894,0.347853864947,2.94344178181,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.25,0.5,0.643724696356,4.0,3.125,2.15625,0.353553390593,0.264426042881,0.417956656347,0.824939861876,0.898662913441,0.98208116878,4.6875,4.5234375,0.5,0.16237976321,-0.818181818182,1.0,3.0,3.5,0.302680710204,0.0,1.0,1.0
3073.0,ALEXANDER D,C LM,7,1.0,6.9,10.86,3.72501392327,2,0.836,0.122281753825,0.0,0.0118730536696,0.00947991039618,-0.0189598207924,0.0,1.0,-1.15154926474,-1.16855759506,0.103930302736,0.12351020626,0.0,0.0,0.419275136552,-0.528512022691,-0.354173866968,31.28,-0.233103950808,1.0,0.0,0.0,-0.0938713409262,1.0,1.0,1.0,0.156622350441,0.679825095015,1.0,-0.608468783892,1.0,0.0391707897214,-0.335493137271,-0.519717965532,-0.430314022137,0.212779404378,0.202912612711,0.722408749086,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.25,0.5,0.643724696356,2.75,3.0625,2.15625,0.353553390593,0.266720962361,-0.118279569892,0.69819121447,0.907571967551,0.981719233113,4.125,4.19754464286,0.612372435696,0.16237976321,-0.174168297456,1.0,0.0,2.25,0.356421695777,0.0,1.0,1.0
3073.5,ALEXANDER D,C LM,7,1.0,6.8,10.785,3.72501392327,2,0.828,0.0305291828038,0.0,0.0653017951829,-0.142198655943,-0.170638387131,0.0,1.0,-1.07002809553,-1.10980954599,0.0287831895795,0.0953764216187,0.0,0.0,0.377676187426,-0.707106781187,-1.28228505049,33.13,-0.198804017985,1.0,0.0,0.0,0.252787125796,1.0,1.0,1.0,0.260350857752,0.67807455541,1.0,-0.531358429737,1.0,-0.194260211759,-0.36423688426,-0.494791138875,-0.43465869188,0.218894092732,0.191920149432,0.769353873609,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.612372435696,0.259259259259,2.25,3.125,2.15625,0.353553390593,0.269991996227,0.595604395604,0.61831795229,0.913218657989,0.981368139218,4.09375,4.6484375,0.612372435696,0.16237976321,0.385103011094,1.0,1.5,1.0,0.302278811558,0.0,1.0,1.0
3074.0,ALEXANDER D,C LM,7,1.0,5.4,10.165,3.72501392327,2,0.819,0.00247533914626,0.0,0.100920956192,-0.331796863866,-0.109018969556,0.0,1.0,-1.04802508089,-1.04644086384,0.00233377212807,0.0422485727609,0.0,0.0,0.372333209032,0.707106781187,0.167979162877,33.13,-0.114373414112,1.0,0.0,0.0,0.256798912039,1.0,1.0,1.0,0.390958676671,0.677160266133,1.0,-0.20499345166,1.0,-0.0356015673497,-0.407469349243,-0.497829095874,-0.449322566364,0.222073316433,0.18930202587,0.714761944645,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,2.75,3.0625,2.140625,0.353553390593,0.274915684943,0.68,0.833469769618,0.920174737119,0.981029454039,4.0625,5.84821428571,0.5,0.1593443598,0.651553441356,1.0,2.0,1.5,0.262311380938,0.0,1.0,1.0
3074.5,ALEXANDER D,C LM,7,1.0,3.3,9.935,3.72501392327,2,0.81,0.0361399515353,0.0,0.138518959479,-0.360236595055,0.104279014358,0.0,1.0,-1.02393177987,-0.990663221745,0.0329681969862,0.0840078614106,0.0,0.0,0.373608898027,0.69516678821,1.1601848787,33.28,0.00435712258418,1.0,0.0,0.0,0.138859883777,1.0,1.0,1.0,0.378133175256,0.679990942685,1.0,-0.212767947791,1.0,0.0748546735524,-0.467761111219,-0.533271927527,-0.476281062219,0.221258908679,0.184473042596,0.719111764368,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.612372435696,0.259259259259,3.25,3.0,2.125,0.353553390593,0.2787690898,0.644260599793,0.904076738609,0.926834630436,0.980780157255,4.3125,6.20758928571,0.5,0.151489995544,0.651270207852,1.0,1.5,2.75,0.258633047431,0.0,1.0,1.0
3075.0,ALEXANDER D,C LM,7,1.0,1.6,9.495,3.72501392327,2,0.802,0.106439583289,0.0,0.146434328592,-0.12323883515,0.279657356687,0.0,1.0,-0.951321831581,-0.914224748909,0.0888416504112,0.146311632985,0.0,0.0,0.363217063013,0.414946956736,0.678230547122,35.32,0.142876082063,1.0,0.0,0.0,-0.0660843654316,1.0,1.0,1.0,0.255781966556,0.684462350311,1.0,-0.228394098561,1.0,0.0982567986267,-0.560301955183,-0.590447836171,-0.513300456848,0.217589890505,0.178711308895,0.752533635391,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.75,0.5,0.594666666667,3.5,2.875,2.109375,0.353553390593,0.284542041343,0.662162162162,0.914563106796,0.934097884025,0.980485041204,4.40625,5.78236607143,0.5,0.149869735104,0.130274099168,1.0,3.5,2.75,0.251186737203,0.0,1.0,1.0
3075.5,ALEXANDER D,C LM,7,1.0,2.0,8.185,3.72501392327,2,0.793,0.154956230556,0.0,0.164243909096,0.19907811832,0.19907811832,0.0,1.0,-0.825574602951,-0.822538186932,0.126598910327,0.173766523124,0.0,0.0,0.350299989034,0.07417838662,0.0540746967624,39.73,0.303821920696,1.0,0.0,0.0,0.188981862841,1.0,1.0,1.0,0.225932339951,0.685465481434,1.0,-0.264720903607,1.0,0.0168090754498,-0.681119168135,-0.651362768814,-0.55354763696,0.211135049803,0.173421924199,0.771090616131,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.5,0.705882352941,3.75,2.5625,2.125,0.353553390593,0.291937302262,0.677738515901,0.918616480163,0.946860127469,0.980227973111,4.375,5.52232142857,0.5,0.146575492494,0.312916111851,1.0,4.0,3.0,0.253235802095,0.0,1.0,1.0
3076.0,ALEXANDER D,C LM,6,1.0,3.7,7.35,3.72501392327,2,0.784,0.120301482508,0.0,0.25131296934,0.274917401489,0.0284397311885,0.0,1.0,-0.696856967346,-0.728805344593,0.100397781123,0.153902092441,0.0,0.0,0.335979599217,-0.413819821471,-0.551869703459,44.71,0.517536886749,1.0,0.0,0.0,0.288341811314,1.0,1.0,1.0,0.339460223478,0.680821288396,1.0,-0.302601900165,1.0,-0.115600221319,-0.79656153409,-0.709785018791,-0.592027121943,0.209902271045,0.170993728371,0.694138537921,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.5,0.615384615385,3.75,2.0625,2.09375,0.353553390593,0.302457270608,0.677738515901,0.916276507849,0.967322292767,0.979909883714,4.5,5.57924107143,0.5,0.146575492494,0.686304224285,1.0,2.5,2.75,0.255089928294,0.0,1.0,1.0
3076.5,ALEXANDER D,C LM,6,1.0,4.9,7.025,3.72501392327,2,0.776,0.0457112629008,0.0,0.227566862001,0.255957580697,-0.0568794623771,0.0,1.0,-0.611595285641,-0.647284175377,0.0400016379405,0.0986810700973,0.0,0.0,0.321243528524,-0.631482347515,-1.10145525179,47.02,0.732571080987,1.0,0.0,0.0,-0.421059385919,1.0,1.0,1.0,0.326505509932,0.684894241355,1.0,-0.335535613943,1.0,-0.191664918005,-0.84680466907,-0.758548123438,-0.620517133883,0.208287836452,0.174204431345,0.588115907907,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.25,0.5,0.446540880503,3.0,1.75,2.09375,0.353553390593,0.320842591403,0.665338645418,0.902252211179,0.973012481727,0.979502136795,4.78125,5.13504464286,0.5,0.146575492494,0.630712131756,1.0,1.5,1.75,0.274554152147,0.0,1.0,1.0
3077.0,ALEXANDER D,C LM,6,1.0,6.4,7.11,3.72501392327,2,0.767,0.0107264696338,0.0,0.108836325305,0.161158476735,-0.12323883515,0.0,1.0,-0.579030823984,-0.592298641808,0.00900646578869,0.039181469438,0.0,0.0,0.31736743497,-0.458838016569,-1.21366598135,47.48,0.909347657846,1.0,0.0,0.0,-0.357334475987,1.0,1.0,1.0,0.216971934578,0.698895306514,1.0,-0.747891569662,1.0,-0.338070402572,-0.865499789063,-0.801624795755,-0.640045948833,0.191296922135,0.173556414988,0.60256251705,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.612372435696,0.5,2.0,1.6875,2.09375,0.395284707521,0.350162436967,0.547826086957,0.866282420749,0.968394535628,0.978238802709,4.59375,4.23883928571,0.5,0.146575492494,0.547687035979,1.0,1.0,1.0,0.312567165393,0.0,1.0,1.0
3077.5,ALEXANDER D,C LM,6,1.0,6.6,6.95,3.72501392327,2,0.759,0.00957131136552,0.0,0.0494710569567,0.00947991039618,-0.0853191935656,0.0,1.0,-0.567589256375,-0.570185612101,0.00796831208195,0.0128851276856,0.0,0.0,0.318982269637,0.39314252779,-0.455104128003,47.67,0.989820577163,1.0,0.0,0.0,-0.542726939012,1.0,1.0,1.0,0.121933907972,0.717082921367,1.0,-1.28445796006,1.0,-0.381854210899,-0.865032411063,-0.834185463075,-0.651627025586,0.169171295199,0.173315770439,0.620551136434,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,-0.142857142857,1.0,1.5625,2.078125,0.559016994375,0.413914786175,0.259259259259,0.805330243337,0.960661238303,0.976735971688,4.5625,3.46205357143,0.612372435696,0.146575492494,0.0654205607477,1.0,0.5,0.5,0.319108821674,0.0,1.0,1.0
3078.0,ALEXANDER D,C LM,6,1.0,6.5,7.035,3.72501392327,2,0.75,0.00643588178026,0.0,0.0118730536696,-0.00947991039618,-0.00947991039618,0.0,1.0,-0.561208382131,-0.549194736141,0.00606780753299,0.032318556393,0.0,0.0,0.322545174554,-0.707106781187,1.30280284589,48.06,1.0228012818,1.0,0.0,0.0,-0.707106781187,1.0,1.0,1.0,0.0141882307039,0.740646541025,1.0,-1.32957309774,1.0,0.00897414872581,-0.868537746062,-0.839793999073,-0.656634122936,0.142313882307,0.172425181032,0.588056159285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,-0.142857142857,0.25,1.375,2.078125,0.770551750371,0.524766334799,-0.142857142857,0.665594855305,0.950581159067,0.975721144104,4.59375,3.01004464286,1.0,0.146575492494,-0.333333333333,1.0,0.0,0.5,0.375309334754,0.0,1.0,1.0
3078.5,ALEXANDER D,C LM,6,1.0,6.5,7.035,3.72501392327,2,0.75,0.0353148384866,0.0,0.0,-0.00947991039618,-0.00947991039618,0.0,1.0,-0.53337456862,-0.503384459674,0.0332951490272,0.083530630736,0.0,0.0,0.327458776565,0.707106781187,1.10813321456,48.06,1.03071665091,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0257183522069,0.760924954849,1.0,-0.942626398876,1.0,-0.283087945229,-0.858255430066,-0.827953756411,-0.655838803939,0.120711193629,0.169146164398,0.587236551353,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.612372435696,0.259259259259,0.0,1.25,2.0625,1.0,0.575574210179,1.0,0.365079365079,0.931923413841,0.97560460073,4.5625,3.00223214286,0.612372435696,0.146575492494,0.5,1.0,0.5,0.5,0.312729897276,0.0,1.0,1.0
3079.0,ALEXANDER D,C LM,6,1.0,6.4,7.17,3.72501392327,2,0.741,0.104954379801,0.0,0.0,-0.0284397311885,-0.0379196415847,0.0,1.0,-0.463404982086,-0.449719106984,0.0872091365532,0.106629923389,0.0,0.0,0.329111485782,0.375524731538,0.301808372375,50.2,1.03071665091,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0713453798883,0.767044593863,1.0,-1.32785692277,1.0,-0.381342031407,-0.840962444073,-0.80598699042,-0.649616856888,0.0975079371615,0.164381984078,0.621239592139,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.25,0.5,0.643724696356,0.0,1.0625,2.03125,1.0,0.593996730069,1.0,-0.0666666666667,0.894683996207,0.975930722613,4.65625,3.16294642857,0.5,0.144900288992,0.357142857143,1.0,1.0,0.75,0.268711537785,0.0,1.0,1.0
3079.5,ALEXANDER D,C LM,6,1.0,6.2,7.405,3.72501392327,2,0.733,0.0924126614602,0.0,-0.00197884227827,-0.0853191935656,-0.0663593727732,0.0,1.0,-0.378253315454,-0.41090578917,0.0786225320089,0.0952594440595,0.0,0.0,0.32004178111,-0.533335814373,-0.430007728282,54.42,1.02939742273,1.0,0.0,0.0,-0.707106781187,1.0,1.0,1.0,0.141577947074,0.764416207281,1.0,-0.777889412653,1.0,-0.277062396824,-0.804039582087,-0.784176017095,-0.639348192473,0.0791070871558,0.158491185833,0.699312569909,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5,0.5,0.571428571429,0.0,0.8125,2.0,1.0,0.614044146731,1.0,1.0,0.830186350734,0.976735473278,4.40625,3.5,0.5,0.144900288992,0.560664112388,1.0,1.0,1.25,0.261061244053,0.0,1.0,1.0
3080.0,ALEXANDER D,C LM,5,1.0,5.5,7.825,3.72501392327,2,0.724,-0.00792108526802,0.0,-0.00197884227827,-0.161158476735,-0.0616194175751,0.0,1.0,-0.33710767809,-0.386152397708,0.026021297593,0.0655492074462,0.0,0.0,0.307736108596,0.515671469857,-0.303815757945,55.8,1.02807819454,1.0,0.0,0.0,0.707106781187,1.0,1.0,1.0,0.218293334945,0.763942550158,1.0,-0.302596073225,1.0,-0.0606307202132,-0.760106050104,-0.761819769437,-0.625381916988,0.0888389615565,0.157185825513,0.685814536731,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.75,0.707106781187,-0.0810810810811,0.0,0.5625,1.96875,1.0,0.61705795053,1.0,1.0,0.684095063985,0.977483755451,4.1875,4.00223214286,0.5,0.144900288992,0.622210690192,1.0,1.5,1.25,0.256383686381,0.0,1.0,1.0
3080.5,ALEXANDER D,C LM,5,1.0,4.5,8.11,3.72501392327,2,0.716,-0.0658440212904,0.0,0.0,-0.208558028716,0.00947991039618,0.0,1.0,-0.365821612187,-0.39143312122,0.0538024325837,0.0739311900202,0.0,0.0,0.294645323494,-0.0826460101454,-0.502975813568,53.94,1.02675896636,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.23344459805,0.765226081232,1.0,-0.0501438601056,1.0,0.0353696902713,-0.711966116123,-0.74585102111,-0.611530485832,0.107546960337,0.156290108339,0.795168810126,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.25,0.5,0.55905511811,0.0,0.3125,1.875,1.0,0.604042124118,1.0,-0.0666666666667,0.449139280125,0.978385467417,4.375,4.41183035714,0.5,0.144900288992,0.688222698073,1.0,1.5,1.25,0.255382086506,0.0,1.0,1.0
3081.0,ALEXANDER D,C LM,5,1.0,3.3,8.435,3.72501392327,2,0.707,-0.0749202648267,0.0,-0.0118730536696,-0.142198655943,0.104279014358,0.0,1.0,-0.436231259013,-0.435263126369,0.0612109076973,0.0962074964825,0.0,0.0,0.286044680794,-0.0753596350363,0.0153012846923,51.81,1.01884359724,1.0,0.0,0.0,-0.707106781187,1.0,1.0,1.0,0.178826392365,0.762370729392,1.0,-0.0127637478812,1.0,0.25970649986,-0.679950723136,-0.729726480116,-0.601850976196,0.109880872525,0.145372727305,0.881000318384,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.25,0.5,0.68,0.0,0.125,1.671875,1.0,0.591614591136,1.0,0.589743589744,0.733333333333,0.979198993165,4.59375,4.0390625,0.5,0.144900288992,0.558139534884,1.0,1.0,1.25,0.266709403084,0.0,1.0,1.0
3081.5,ALEXANDER D,C LM,5,1.0,3.0,8.51,3.72501392327,2,0.698,-0.0665041117294,0.0,-0.0118730536696,0.0,0.146938611141,0.0,1.0,-0.504000544084,-0.493681130221,0.0546470461221,0.0852868011881,0.0,0.0,0.297336314206,0.234540532715,0.347335090694,49.4,1.01092822813,1.0,0.0,0.0,0.707106781187,1.0,1.0,1.0,0.127242859107,0.759266262425,1.0,-0.141855134443,1.0,0.0646067095119,-0.667097828141,-0.712667183123,-0.595698543582,0.106280750335,0.13120967946,0.873534018521,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.25,0.5,0.585185185185,0.25,0.125,1.421875,0.770551750371,0.546536910209,-0.142857142857,0.709090909091,0.733333333333,0.979946608009,4.75,3.80245535714,0.707106781187,0.143205490467,-0.225033288948,1.0,1.0,1.25,0.295232805174,0.0,1.0,1.0
3082.0,ALEXANDER D,C LM,5,1.0,3.3,8.385,3.72501392327,2,0.69,-0.0404305393888,0.0,-0.0138518959479,0.151678566339,0.0900591487637,0.0,1.0,-0.557467869643,-0.536851044932,0.0335785756414,0.0585881489111,0.0,0.0,0.338495133463,0.370907068602,0.843819393346,47.78,0.993778261719,1.0,0.0,0.0,-0.707106781187,1.0,1.0,1.0,0.163274773006,0.758161566601,1.0,-0.205883200801,1.0,0.356353442046,-0.684624503134,-0.687818252799,-0.59220097287,0.0985432387983,0.115490224474,0.618173106302,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.466666666667,0.25,0.1875,1.40625,0.586301969978,0.450710132204,0.466666666667,0.746031746032,0.674576271186,0.980657602219,4.65625,4.20089285714,0.5,0.143205490467,0.566160520607,1.0,1.5,1.0,0.267535195296,0.0,1.0,1.0
3082.5,ALEXANDER D,C LM,5,1.0,4.6,8.06,3.72501392327,2,0.681,-0.00627085917051,0.0,-0.0138518959479,0.180118297527,-0.0379196415847,0.0,1.0,-0.579470884277,-0.559888201253,0.0111967026612,0.0278836453023,0.0,0.0,0.411614755483,-0.102844132676,0.5684174478,46.95,0.984543664421,1.0,0.0,0.0,0.707106781187,1.0,1.0,1.0,0.185767546223,0.756308900068,1.0,-0.0622342537576,1.0,0.166998634065,-0.705189135126,-0.659230298477,-0.588473844203,0.0905567220766,0.107953837353,0.419544510641,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.707106781187,-0.0434782608696,0.25,0.25,1.390625,0.586301969978,0.44377921384,0.466666666667,0.746031746032,0.75,0.981359242452,4.3125,4.40625,0.5,0.143205490467,0.650959860384,1.0,1.0,1.0,0.273665699316,0.0,1.0,1.0
3083.0,ALEXANDER D,C LM,5,1.0,5.2,8.07,3.72501392327,2,0.672,0.0226080975358,0.0,-0.0118730536696,0.0758392831694,-0.132718745546,0.0,1.0,-0.573530070326,-0.562066499702,0.0188180453025,0.0243076455633,0.0,0.0,0.522232751514,0.391415279401,0.329944953797,47.4,0.967393698009,1.0,0.0,0.0,-0.707106781187,1.0,1.0,1.0,0.141171113052,0.754303496882,1.0,0.25493325705,1.0,0.157638751881,-0.710797671124,-0.644118409817,-0.58145066365,0.0809619564884,0.104803340701,0.301330468102,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.75,0.612372435696,-0.0434782608696,0.25,0.25,1.359375,0.770551750371,0.526160634844,-0.142857142857,0.709090909091,0.843137254902,0.981949534646,4.0,4.03794642857,0.5,0.144900288992,0.051724137931,1.0,0.5,1.75,0.280443343503,0.0,1.0,1.0
3083.5,ALEXANDER D,C LM,5,1.0,5.4,8.265,3.72501392327,2,0.664,0.0275587758283,0.0,-0.0178095805044,-0.0853191935656,-0.175378342329,0.0,1.0,-0.550206874814,-0.546554374385,0.0225404749871,0.0377676730897,0.0,0.0,0.648598620178,-0.123888626069,0.258951633756,48.32,0.955520644339,1.0,0.0,0.0,0.381801774161,1.0,1.0,1.0,0.195203302417,0.755603401835,1.0,-0.146759839603,1.0,0.0350731148574,-0.666864139141,-0.643105757484,-0.56614125331,0.0717932566591,0.107725804754,0.399175134122,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.612372435696,0.428571428571,0.0,0.25,1.3125,1.0,0.552164940457,1.0,0.333333333333,0.882352941176,0.982490061718,3.9375,4.46875,0.5,0.14823176532,0.275434243176,1.0,2.5,1.75,0.265828693242,0.0,1.0,1.0
3084.0,ALEXANDER D,C LM,5,1.0,4.3,9.0,3.72501392327,2,0.655,0.0298690923648,0.0,-0.00593652683481,-0.274917401489,0.00473995519809,0.0,1.0,-0.52017275984,-0.517312367937,0.0245069533526,0.0458052351528,0.0,0.0,0.747278245965,0.206049781954,0.218043934192,49.07,0.94364759067,1.0,0.0,0.0,0.707106781187,1.0,1.0,1.0,0.204695830954,0.761537083683,1.0,-0.61721502826,1.0,0.0832381823057,-0.59255103717,-0.647390055815,-0.548037357833,0.0647374823657,0.11520442446,0.411054997206,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.612372435696,0.428571428571,0.0,0.25,1.28125,1.0,0.548975365006,1.0,0.448275862069,0.903614457831,0.982954723248,3.625,5.13392857143,0.5,0.149869735104,0.484076433121,1.0,3.0,2.25,0.27333790498,0.0,1.0,1.0
3084.5,ALEXANDER D,C LM,5,1.0,2.5,9.66,3.72501392327,2,0.647,0.0381202228523,0.0,0.00989421139135,-0.0758392831694,0.241737715102,0.0,1.0,-0.486508147451,-0.482855647021,0.031160106581,0.0511536445801,0.0,0.0,0.864594333397,0.100321327924,0.21350667952,50.13,0.946286047041,1.0,0.0,0.0,0.707106781187,1.0,1.0,1.0,0.189749825867,0.76779033568,1.0,-1.15088974498,1.0,0.0112440486577,-0.554459730185,-0.653232280813,-0.537916400625,0.0640932282184,0.129027319718,0.653103944094,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.75,0.612372435696,0.489361702128,0.25,0.25,1.203125,0.770551750371,0.514890647734,-0.142857142857,0.784753363229,0.916666666667,0.983361990388,3.6875,5.21316964286,0.5,0.149869735104,0.0849673202614,1.0,2.0,2.5,0.309544264829,0.0,1.0,1.0
3085.0,ALEXANDER D,C LM,6,1.0,3.5,9.08,3.72501392327,2,0.638,0.0410906298278,0.0,0.0316614764523,0.208558028716,0.109018969556,0.0,1.0,-0.447452796476,-0.443184211637,0.0335504489502,0.0609634171627,0.0,0.0,1.03800207524,-0.00491860562174,0.217102943205,51.38,0.967393698009,1.0,0.0,0.0,0.422080442965,1.0,1.0,1.0,0.171269215113,0.778244733146,1.0,-0.995049950983,1.0,0.129450354279,-0.577828630176,-0.653855451479,-0.537112348837,0.0663017897575,0.166511877135,1.65906721867,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.5,0.661971830986,0.5,0.3125,1.15625,0.559016994375,0.412741537498,0.5,0.869209809264,0.902379499695,0.983474422336,4.28125,4.9296875,0.5,0.149869735104,0.166276346604,1.0,2.0,2.0,0.27923331632,0.0,1.0,1.0
3085.5,ALEXANDER D,C LM,6,1.0,4.7,8.5,3.72501392327,2,0.629,0.0486816698764,0.0,0.0455133724002,0.142198655943,-0.0995390591598,0.0,1.0,-0.401246465746,-0.396251781424,0.0399162218592,0.0705727134907,0.0,0.0,1.15109445708,0.19213482534,0.235328552032,52.62,1.0043320872,1.0,0.0,0.0,0.0531883120136,1.0,1.0,1.0,0.181460442219,0.786833547797,1.0,-0.609912046144,1.0,0.119473639986,-0.64442999515,-0.654478622146,-0.545933087516,0.0676243238459,0.205729231197,1.88797580021,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.666666666667,0.75,0.4375,1.15625,0.395284707521,0.363708043974,0.661971830986,0.890660592255,0.830886670581,0.974654938139,4.4375,4.48549107143,0.5,0.146575492494,0.596681557116,1.0,2.0,1.75,0.272364061921,0.0,1.0,1.0
3086.0,ALEXANDER D,C LM,6,1.0,5.0,8.235,3.72501392327,2,0.621,0.0587480490711,0.0,0.0474922146785,0.00947991039618,-0.109018969556,0.0,1.0,-0.348439230626,-0.347207061807,0.0479799434289,0.0744567970584,0.0,0.0,1.21635141674,0.0481186347804,0.0512443346287,54.33,1.0505050737,1.0,0.0,0.0,-8.67734122604e-15,1.0,1.0,1.0,0.102172150423,0.796223301067,1.0,-0.503245714913,1.0,0.29330002877,-0.69443944113,-0.656971304812,-0.554133993741,0.0681126615686,0.233822185929,1.77020880261,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.666666666667,0.75,0.5625,1.140625,0.395284707521,0.362068432853,0.661971830986,0.890660592255,0.801431980907,0.972915881947,4.65625,3.953125,0.5,0.137996263536,-0.0181818181818,1.0,1.5,1.25,0.280520676877,0.0,1.0,1.0
