Depth,Well Name,Formation,Facies,GR_GLCM_energy_asym_wsize=3,GR_GLCM_energy_asym_wsize=5,DeltaPHI,NM_M,GR,GR_GLCM_correlation_asym_wsize=3,GR_GLCM_energy_wsize=5,GR_std_wsize=ave,ILD_log10_GLCM_energy_asym_wsize=3,ILD_log10_GLCM_energy_asym_wsize=5,ILD_log10_GLCM_correlation_asym_wsize=3,ILD_log10_GLCM_correlation_asym_wsize=5,PE_std_wsize=5,ILD_log10_GLCM_correlation_wsize=3,RELPOS,DeltaPHI_GLCM_energy_asym_wsize=3,DeltaPHI_GLCM_energy_asym_wsize=5,DeltaPHI_GLCM_correlation_asym_wsize=3,DeltaPHI_GLCM_correlation_wsize=5,PHIND_GLCM_energy_asym_wsize=3,PHIND_GLCM_energy_asym_wsize=5,PE_GLCM_dissimilarity_wsize=3,PHIND_mean_wsize=3,PHIND_mean_wsize=5,PHIND_mean_wsize=17,PE_skew_wsize=9,PHIND_std_wsize=ave,PE_GLCM_energy_asym_wsize=3,PE_GLCM_energy_asym_wsize=5,PE_GLCM_energy_wsize=3,PE_GLCM_energy_wsize=5,ILD_log10_GLCM_correlation_asym_wsize=ave,PHIND_GLCM_energy_wsize=3,PE_mean_wsize=65,PHIND_GLCM_correlation_asym_wsize=3,PE_GLCM_correlation_asym_wsize=3,PE_std_wsize=129,GR_GLCM_dissimilarity_asym_wsize=3,GR_GLCM_dissimilarity_asym_wsize=9,GR_GLCM_dissimilarity_asym_wsize=ave
2941.0,ALEXANDER D,B1 SH,2,1.0,1.0,4.9,1,75.3,1.0,0.395284707521,0.389417480962,1.0,1.0,1.0,1.0,0.0,-0.333333333333,0.906,1.0,1.0,1.0,-0.20984081042,1.0,1.0,0.0,0.0846796845643,0.0696768507701,-0.164941406573,0.0,0.277939038569,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2941.5,ALEXANDER D,B1 SH,2,1.0,1.0,6.8,1,66.45,1.0,0.395284707521,0.379457261959,1.0,1.0,1.0,1.0,0.0,1.0,0.875,1.0,1.0,1.0,0.636363636364,1.0,1.0,0.0,-0.0819405723704,-0.0225835663937,-0.161436071575,0.0,0.26412995036,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2942.0,ALEXANDER D,B1 SH,2,1.0,1.0,7.4,1,63.91,1.0,0.467707173347,0.349281152934,1.0,1.0,1.0,1.0,0.0,1.0,0.844,1.0,1.0,1.0,0.377777777778,1.0,1.0,0.0,-0.161161143339,-0.113582062958,-0.141599999406,0.0,0.240864594895,1.0,1.0,1.0,1.0,1.0,0.612372435696,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2942.5,ALEXANDER D,B1 SH,2,1.0,1.0,7.9,1,64.11,1.0,0.467707173347,0.344562509827,1.0,1.0,1.0,1.0,0.0,1.0,0.813,1.0,1.0,1.0,0.681214421252,1.0,1.0,0.0,-0.169807636336,-0.148214772744,-0.117475046768,0.0,0.224450702927,1.0,1.0,1.0,1.0,1.0,0.612372435696,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2943.0,ALEXANDER D,B1 SH,2,1.0,1.0,9.0,1,66.41,1.0,0.395284707521,0.362960076103,1.0,1.0,1.0,1.0,0.0,1.0,0.781,1.0,1.0,1.0,0.672289156627,1.0,1.0,0.0,-0.145737669345,-0.135315139949,-0.0895560844851,0.0,0.213454080462,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2943.5,ALEXANDER D,B1 SH,3,1.0,1.0,9.9,1,72.43,1.0,0.353553390593,0.371469098664,1.0,1.0,1.0,1.0,0.0,-0.333333333333,0.75,1.0,1.0,1.0,-0.0403587443946,1.0,1.0,0.0,-0.103206271362,-0.0940924003656,-0.0809783235472,0.0,0.215422212155,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2944.0,ALEXANDER D,B1 SH,3,1.0,1.0,9.6,1,75.89,1.0,0.353553390593,0.364229064564,1.0,1.0,1.0,1.0,0.0,0.0,0.719,1.0,1.0,1.0,0.394957983193,1.0,1.0,0.0,-0.0494578013831,-0.0703963357749,-0.0980513669523,0.0,0.220661929297,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2944.5,ALEXANDER D,B1 SH,3,1.0,1.0,8.2,1,79.81,1.0,0.395284707521,0.346585450708,1.0,1.0,1.0,1.0,0.0,-0.333333333333,0.688,1.0,1.0,1.0,0.666666666667,1.0,1.0,0.0,-0.0314637483902,-0.0737614573736,-0.138672013701,0.0,0.219230079481,1.0,1.0,1.0,1.0,1.0,0.707106781187,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2945.0,ALEXANDER D,B1 SH,3,1.0,1.0,7.2,1,81.22,1.0,0.559016994375,0.32418576202,1.0,1.0,1.0,1.0,0.0,-0.333333333333,0.656,1.0,1.0,1.0,0.457905544148,1.0,1.0,0.0,-0.0672181653762,-0.0954945343651,-0.18156081839,0.0,0.227077823855,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2945.5,ALEXANDER D,B1 SH,3,1.0,1.0,7.2,1,80.73,1.0,0.612372435696,0.311213868412,1.0,1.0,1.0,1.0,0.0,0.0,0.625,1.0,1.0,1.0,-0.320388349515,1.0,1.0,0.0,-0.148074559344,-0.13307172555,-0.209850933791,0.0,0.233036588262,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2946.0,ALEXANDER D,B1 SH,3,1.0,1.0,7.3,1,80.21,1.0,0.559016994375,0.318194047849,1.0,1.0,1.0,1.0,0.0,0.0,0.594,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-0.207665254321,-0.177379159933,-0.233316058664,0.0,0.235452533128,1.0,1.0,1.0,1.0,1.0,0.612372435696,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2946.5,ALEXANDER D,B1 SH,2,1.0,1.0,7.5,1,79.31,1.0,0.395284707521,0.331136083162,1.0,1.0,1.0,1.0,0.0,-0.0526315789474,0.563,1.0,1.0,1.0,0.2,1.0,1.0,0.0,-0.222153972315,-0.219863820116,-0.255544006479,0.0,0.239170225729,1.0,1.0,1.0,1.0,1.0,0.612372435696,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2947.0,ALEXANDER D,B1 SH,2,1.0,1.0,7.2,1,77.91,1.0,0.353553390593,0.344727549782,1.0,1.0,1.0,1.0,0.0,-0.0526315789474,0.531,1.0,1.0,1.0,0.48623853211,1.0,1.0,0.0,-0.238745891309,-0.264872321499,-0.271957222119,0.0,0.249542046467,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2947.5,ALEXANDER D,B1 SH,2,1.0,1.0,6.6,1,75.57,1.0,0.353553390593,0.358137370012,1.0,1.0,1.0,1.0,0.0,-0.0526315789474,0.5,1.0,1.0,1.0,0.68345323741,1.0,1.0,0.0,-0.28688582529,-0.301888659084,-0.279256566764,0.0,0.262753765601,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2948.0,ALEXANDER D,B1 SH,2,1.0,1.0,5.8,1,72.63,1.0,0.353553390593,0.37098544175,1.0,1.0,1.0,1.0,0.0,0.0,0.469,1.0,1.0,1.0,0.546798029557,1.0,1.0,0.0,-0.355590391263,-0.33722243587,-0.274101662354,0.0,0.269081796229,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2948.5,ALEXANDER D,B1 SH,2,1.0,1.0,5.6,1,69.14,1.0,0.353553390593,0.383297760099,1.0,1.0,1.0,1.0,0.0,0.0,0.438,1.0,1.0,1.0,0.585714285714,1.0,1.0,0.0,-0.403262947244,-0.381249443453,-0.264905312887,0.0,0.264082167498,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2949.0,ALEXANDER D,B1 SH,2,1.0,1.0,4.7,1,65.21,1.0,0.353553390593,0.397379586104,1.0,1.0,1.0,1.0,0.0,0.0,0.406,1.0,1.0,1.0,0.472727272727,1.0,1.0,0.0,-0.416115842239,-0.429623066434,-0.254554264832,0.0,0.266215116811,1.0,1.0,1.0,1.0,1.0,0.612372435696,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2949.5,ALEXANDER D,B1 SH,2,1.0,1.0,4.0,1,60.86,1.0,0.353553390593,0.399339372753,1.0,1.0,1.0,1.0,0.0,0.0,0.375,1.0,1.0,1.0,-0.00205338809035,1.0,1.0,0.0,-0.451636570225,-0.46579812362,-0.234429518016,0.0,0.281664281143,1.0,1.0,1.0,1.0,1.0,0.612372435696,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2950.0,ALEXANDER D,B1 SH,2,1.0,1.0,4.7,1,57.85,1.0,0.353553390593,0.401746735548,1.0,1.0,1.0,1.0,0.0,0.0,0.344,1.0,1.0,1.0,0.227272727273,1.0,1.0,0.0,-0.501178638206,-0.475753275016,-0.180900990626,0.0,0.308305135095,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2950.5,ALEXANDER D,B1 SH,2,1.0,1.0,5.0,1,59.87,1.0,0.353553390593,0.434862205645,1.0,1.0,1.0,1.0,0.0,0.0,0.313,1.0,1.0,1.0,0.630434782609,1.0,1.0,0.0,-0.513096777201,-0.445747607428,-0.115701759651,0.0,0.336355571856,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2951.0,ALEXANDER D,B1 SH,2,1.0,1.0,7.2,1,63.55,1.0,0.353553390593,0.478242767105,1.0,1.0,1.0,1.0,0.0,0.0,0.281,1.0,1.0,1.0,0.649122807018,1.0,1.0,0.0,-0.430137182234,-0.366667249859,-0.0421722031507,0.0,0.38206454859,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2951.5,ALEXANDER D,B1 SH,2,1.0,1.0,8.1,1,69.27,1.0,0.353553390593,0.512779602319,1.0,1.0,1.0,1.0,0.0,0.0,0.25,1.0,1.0,1.0,0.349855907781,1.0,1.0,0.0,-0.250897719304,-0.242718604307,0.0291716738801,0.0,0.414220867393,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2952.0,ALEXANDER D,B1 SH,2,1.0,1.0,8.2,1,79.55,1.0,0.353553390593,0.516294998427,1.0,1.0,1.0,1.0,0.0,0.0,0.219,1.0,1.0,1.0,0.526066350711,1.0,1.0,0.0,-0.0632454523777,-0.0907272787669,0.0999794408524,0.0,0.431549193386,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2952.5,ALEXANDER D,B1 SH,2,1.0,1.0,10.1,1,84.75,1.0,0.353553390593,0.493585880186,1.0,1.0,1.0,1.0,0.0,-0.0526315789474,0.188,1.0,1.0,1.0,0.669421487603,1.0,1.0,0.0,0.090521909562,0.057197858175,0.110289249672,0.0,0.42513287741,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2953.0,ALEXANDER D,B1 SH,2,1.0,1.0,11.6,1,86.1,1.0,0.395284707521,0.478514925495,1.0,1.0,1.0,1.0,0.0,-0.818181818182,0.156,1.0,1.0,1.0,-0.338842975207,1.0,1.0,0.0,0.193345069522,0.260647501495,0.0949070149132,0.0,0.438920391122,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2953.5,ALEXANDER D,B1 SH,2,1.0,1.0,12.1,1,87.01,1.0,0.395284707521,0.473842889122,1.0,1.0,1.0,1.0,0.0,-0.232227488152,0.125,1.0,1.0,1.0,0.279532163743,1.0,1.0,0.0,0.408806327437,0.443065134824,0.071730564687,0.0,0.471751805988,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2954.0,ALEXANDER D,B1 SH,3,1.0,1.0,6.2,1,87.46,1.0,0.395284707521,0.501298448348,1.0,1.0,1.0,1.0,0.0,-0.0936329588015,0.094,1.0,1.0,1.0,0.172584130905,1.0,1.0,0.0,0.638756303347,0.624220847553,0.0474818943436,0.0,0.473315992894,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2954.5,ALEXANDER D,B1 SH,3,1.0,1.0,6.9,1,85.24,1.0,0.433012701892,0.55561408366,1.0,1.0,1.0,1.0,0.0,-0.00411522633745,0.063,1.0,1.0,1.0,-0.406315789474,1.0,1.0,0.0,0.881792863252,0.787289031689,0.0302851332327,0.0,0.452303994264,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2955.0,ALEXANDER D,B1 SH,3,1.0,1.0,8.5,1,78.97,1.0,0.395284707521,0.612992762497,1.0,1.0,1.0,1.0,0.0,-0.333333333333,0.031,1.0,1.0,1.0,0.562011173184,1.0,1.0,0.0,0.968257793218,0.917126640038,0.0149441377093,0.0,0.444390789234,1.0,1.0,1.0,1.0,1.0,0.612372435696,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2955.5,ALEXANDER D,B1 SH,2,1.0,1.0,8.5,1,78.97,1.0,0.395284707521,0.678764246989,1.0,1.0,1.0,1.0,0.0,-0.333333333333,0.031,1.0,1.0,1.0,-0.423076923077,1.0,1.0,0.0,0.983447578212,0.725174495513,-0.00918081492834,0.0,0.519845189839,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2956.0,ALEXANDER D,B1 LM,8,1.0,1.0,9.2,2,67.92,1.0,0.395284707521,0.757677885355,1.0,1.0,1.0,1.0,0.0,-0.0196078431373,1.0,1.0,1.0,1.0,0.344015080113,1.0,1.0,0.0,0.577062407371,0.414181174435,-0.046378605149,0.0,0.651921549284,1.0,1.0,1.0,1.0,1.0,0.612372435696,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2956.5,ALEXANDER D,B1 LM,8,1.0,1.0,5.1,2,50.23,1.0,0.353553390593,0.789987326313,1.0,1.0,1.0,1.0,0.0,-0.0196078431373,0.952,1.0,1.0,1.0,0.409090909091,1.0,1.0,0.0,0.0169098745908,0.0500469747778,-0.0972265822468,0.0,0.695769509498,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2957.0,ALEXANDER D,B1 LM,8,1.0,1.0,5.4,2,28.31,1.0,0.353553390593,0.741796350552,1.0,1.0,1.0,1.0,0.0,-0.20325203252,0.905,1.0,1.0,1.0,0.0925851703407,1.0,1.0,0.0,-0.563339912182,-0.318994693877,-0.152858310637,0.0,0.628531181941,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2957.5,ALEXANDER D,B1 LM,8,1.0,1.0,4.4,2,23.76,1.0,0.395284707521,0.649810841182,1.0,1.0,1.0,1.0,0.0,0.0,0.857,1.0,1.0,1.0,0.44676180022,1.0,1.0,0.0,-0.7720241891,-0.666583712341,-0.209974651497,0.0,0.537632429838,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2958.0,ALEXANDER D,B1 LM,8,1.0,1.0,4.3,2,21.89,1.0,0.559016994375,0.570642334291,1.0,1.0,1.0,1.0,0.0,-0.333333333333,0.81,1.0,1.0,1.0,0.562119895743,1.0,1.0,0.0,-0.817827233082,-0.789971504293,-0.270596327355,0.0,0.48637504228,1.0,1.0,1.0,1.0,1.0,0.707106781187,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2958.5,ALEXANDER D,B1 LM,8,1.0,1.0,3.3,2,20.94,1.0,0.770551750371,0.517840045951,1.0,1.0,1.0,1.0,0.0,1.0,0.762,1.0,1.0,1.0,0.609302325581,1.0,1.0,0.0,-0.82296839108,-0.829651896477,-0.359755554026,0.0,0.42699274521,1.0,1.0,1.0,1.0,1.0,0.707106781187,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2959.0,ALEXANDER D,B1 LM,8,1.0,1.0,3.0,2,20.93,1.0,0.770551750371,0.487165152313,1.0,1.0,1.0,1.0,0.0,-0.333333333333,0.714,1.0,1.0,1.0,0.337373737374,1.0,1.0,0.0,-0.834185463075,-0.84731878487,-0.463266034574,0.0,0.4031029223,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2959.5,ALEXANDER D,B1 LM,8,1.0,1.0,2.8,2,22.27,1.0,0.559016994375,0.496093369379,1.0,1.0,1.0,1.0,0.0,-0.010101010101,0.667,1.0,1.0,1.0,-0.037037037037,1.0,1.0,0.0,-0.864565033063,-0.858676070266,-0.58504549635,0.0,0.388049147978,1.0,1.0,1.0,1.0,1.0,0.612372435696,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2960.0,ALEXANDER D,B1 LM,8,1.0,1.0,2.7,2,26.48,1.0,0.395284707521,0.487935370547,1.0,1.0,1.0,1.0,0.0,-0.111111111111,0.619,1.0,1.0,1.0,0.239263803681,1.0,1.0,0.0,-0.886531799055,-0.865406313463,-0.714083063534,0.0,0.366889359953,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2960.5,ALEXANDER D,B1 LM,8,1.0,1.0,3.3,2,27.04,1.0,0.353553390593,0.480060224555,1.0,1.0,1.0,1.0,0.0,0.0,0.571,1.0,1.0,1.0,0.612143180788,1.0,1.0,0.0,-0.877417928058,-0.855451162067,-0.84031636272,0.0,0.337653829066,1.0,1.0,1.0,1.0,1.0,0.612372435696,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2961.0,ALEXANDER D,B1 LM,6,1.0,1.0,4.4,2,29.7,1.0,0.353553390593,0.490891849331,1.0,1.0,1.0,1.0,0.0,0.0,0.524,1.0,1.0,1.0,0.704947526237,1.0,1.0,0.0,-0.836522353074,-0.831614884076,-0.899205990697,0.0,0.337551743901,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2961.5,ALEXANDER D,B1 LM,5,1.0,1.0,5.8,2,36.65,1.0,0.395284707521,0.496036193527,1.0,1.0,1.0,1.0,0.0,-0.666666666667,0.476,1.0,1.0,1.0,0.643825009679,1.0,1.0,0.0,-0.789083486093,-0.804834124687,-0.930506570273,0.0,0.342002976011,1.0,1.0,1.0,1.0,1.0,0.612372435696,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2962.0,ALEXANDER D,B1 LM,5,1.0,1.0,6.6,2,38.96,1.0,0.559016994375,0.487098586478,1.0,1.0,1.0,1.0,0.0,-0.010101010101,0.429,1.0,1.0,1.0,0.280701754386,1.0,1.0,0.0,-0.763611385103,-0.801469003088,-0.949930250089,0.0,0.343728949338,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2962.5,ALEXANDER D,B1 LM,5,1.0,1.0,6.9,2,38.94,1.0,0.770551750371,0.487171227071,1.0,1.0,1.0,1.0,0.0,-0.0526315789474,0.381,1.0,1.0,1.0,0.147058823529,1.0,1.0,0.0,-0.79656153409,-0.845215583871,-0.944321714091,0.0,0.362287013078,1.0,1.0,1.0,1.0,1.0,0.612372435696,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2963.0,ALEXANDER D,B1 LM,6,1.0,1.0,6.0,2,38.93,1.0,1.0,0.503392064061,1.0,1.0,1.0,1.0,0.0,-0.818181818182,0.333,1.0,1.0,1.0,0.646341463415,1.0,1.0,0.0,-0.90008576105,-0.926679569239,-0.908443579399,0.0,0.389254067264,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2963.5,ALEXANDER D,B1 LM,6,1.0,1.0,4.9,2,39.54,1.0,0.770551750371,0.536177607093,1.0,1.0,1.0,1.0,0.0,-0.010101010101,0.286,1.0,1.0,1.0,0.670281995662,1.0,1.0,0.0,-1.03959809399,-1.0199214802,-0.85594603289,0.0,0.402047644674,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2964.0,ALEXANDER D,B1 LM,8,1.0,1.0,4.3,2,40.03,1.0,0.559016994375,0.579917888714,1.0,1.0,1.0,1.0,0.0,-0.0196078431373,0.238,1.0,1.0,1.0,0.466666666667,1.0,1.0,0.0,-1.15317094795,-1.10895698917,-0.798169864266,0.0,0.393530332461,1.0,1.0,1.0,1.0,1.0,0.612372435696,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2964.5,ALEXANDER D,B1 LM,8,1.0,1.0,4.2,2,41.75,1.0,0.395284707521,0.639144596771,1.0,1.0,1.0,1.0,0.0,-0.0196078431373,0.19,1.0,1.0,1.0,-0.142857142857,1.0,1.0,0.0,-1.20318039393,-1.17443664694,-0.743239202876,0.0,0.387048195517,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2965.0,ALEXANDER D,B1 LM,8,1.0,1.0,4.2,2,44.91,1.0,0.353553390593,0.710593464552,1.0,1.0,1.0,1.0,0.0,-0.010101010101,0.143,1.0,1.0,1.0,-0.142857142857,1.0,1.0,0.0,-1.20948999693,-1.19056118794,-0.694659383718,0.0,0.413925618247,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2965.5,ALEXANDER D,B1 LM,8,1.0,1.0,4.3,2,58.36,1.0,0.353553390593,0.752871815998,1.0,1.0,1.0,1.0,0.0,-0.0526315789474,0.095,1.0,1.0,1.0,-0.0240963855422,1.0,1.0,0.0,-1.18448527394,-1.10180610577,-0.650780837383,0.0,0.470866063176,1.0,1.0,1.0,1.0,1.0,0.612372435696,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2966.0,ALEXANDER D,B1 LM,4,1.0,1.0,4.5,2,71.82,1.0,0.353553390593,0.748437987984,1.0,1.0,1.0,1.0,0.0,0.0,0.048,1.0,1.0,1.0,0.566666666667,1.0,1.0,0.0,-1.027679955,-0.89821624905,-0.601623668931,0.0,0.547972812836,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2966.5,ALEXANDER D,B2 SH,3,1.0,1.0,7.0,1,81.13,1.0,0.353553390593,0.710881393778,1.0,1.0,1.0,1.0,0.0,-0.0526315789474,1.0,1.0,1.0,1.0,0.554087530966,1.0,1.0,0.0,-0.692803618131,-0.64288764775,-0.545538308953,0.0,0.599829594868,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2967.0,ALEXANDER D,B2 SH,3,1.0,1.0,9.6,1,88.32,1.0,0.353553390593,0.660837946326,1.0,1.0,1.0,1.0,0.0,-0.0526315789474,0.957,1.0,1.0,1.0,0.0865746549561,1.0,1.0,0.0,-0.290391160289,-0.379707096054,-0.476874982216,0.0,0.592399934175,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2967.5,ALEXANDER D,B2 SH,3,1.0,1.0,7.7,1,90.49,1.0,0.395284707521,0.600596738411,1.0,1.0,1.0,1.0,0.0,0.0,0.913,1.0,1.0,1.0,-0.142857142857,1.0,1.0,0.0,-0.00599164740018,-0.144569224346,-0.38487024831,0.0,0.538535729037,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2968.0,ALEXANDER D,B2 SH,3,1.0,1.0,7.0,1,90.26,1.0,0.559016994375,0.556444451801,1.0,1.0,1.0,1.0,0.0,-0.0526315789474,0.87,1.0,1.0,1.0,-0.0864197530864,1.0,1.0,0.0,0.0715931005694,-0.00982414699868,-0.273483073825,0.0,0.486170815344,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2968.5,ALEXANDER D,B2 SH,3,1.0,1.0,6.9,1,89.38,1.0,0.770551750371,0.537243661493,1.0,1.0,1.0,1.0,0.0,-0.00613496932515,0.826,1.0,1.0,1.0,0.37106918239,1.0,1.0,0.0,0.0274258795867,0.0106470093933,-0.124073324413,0.0,0.474963831617,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2969.0,ALEXANDER D,B2 SH,3,1.0,1.0,8.6,1,88.92,1.0,0.770551750371,0.531847742223,1.0,1.0,1.0,1.0,0.0,-0.013698630137,0.783,1.0,1.0,1.0,0.56831228473,1.0,1.0,0.0,-0.042213442386,0.00924487539384,0.0261612097049,0.0,0.463864236814,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2969.5,ALEXANDER D,B2 SH,3,1.0,1.0,9.8,1,89.37,1.0,0.559016994375,0.540448786132,1.0,1.0,1.0,1.0,0.0,-0.00294985250737,0.739,1.0,1.0,1.0,0.285714285714,1.0,1.0,0.0,-0.0340343273892,0.0273324039867,0.174828652882,0.0,0.479529595502,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2970.0,ALEXANDER D,B2 SH,3,1.0,1.0,9.4,1,92.6,1.0,0.395284707521,0.564673805247,1.0,1.0,1.0,1.0,0.0,-0.111111111111,0.696,1.0,1.0,1.0,0.185378590078,1.0,1.0,0.0,0.0559359375755,0.100804225558,0.320650588825,0.0,0.502693939567,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2970.5,ALEXANDER D,B2 SH,3,1.0,1.0,10.2,1,101.17,1.0,0.395284707521,0.58155263057,1.0,1.0,1.0,1.0,0.0,0.0,0.652,1.0,1.0,1.0,0.622222222222,1.0,1.0,0.0,0.22185512751,0.251814057299,0.43047067237,0.0,0.523678392646,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2971.0,ALEXANDER D,B2 SH,3,1.0,1.0,12.7,1,110.95,1.0,0.559016994375,0.566962376496,1.0,1.0,1.0,1.0,0.0,-0.333333333333,0.609,1.0,1.0,1.0,0.655801825293,1.0,1.0,0.0,0.431707849428,0.437596812226,0.490350041993,0.0,0.530654193181,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2971.5,ALEXANDER D,B2 SH,3,1.0,1.0,16.5,1,112.65,1.0,0.770551750371,0.535326575188,1.0,1.0,1.0,1.0,0.0,-0.333333333333,0.565,1.0,1.0,1.0,-0.282669138091,1.0,1.0,0.0,0.641560571346,0.696991602124,0.50985620028,0.0,0.537415569336,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2972.0,ALEXANDER D,B2 SH,3,1.0,1.0,15.5,1,113.04,1.0,0.770551750371,0.521911387428,1.0,1.0,1.0,1.0,0.0,0.0,0.522,1.0,1.0,1.0,0.508021390374,1.0,1.0,0.0,0.959611300221,0.923856883235,0.505855994458,0.0,0.539580067483,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
